ECM File Output,,,,,
Filename (includes date): 2025-09-08-10-32-dic13-170.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: 2breaks, crater on bottom piece,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 6,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 33.41241015624998,,,,,
Y Right: 106.94491406249993,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 178.7359375,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 188.7359375,,,,,
X max Position (raw - not laser corrected): 945.5078125,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
61.412,226.75,0.0,3.73972e-08,--,na
61.412,227.0,0.0,4.000735e-08,--,na
61.412,227.25,0.0,3.9612750000000005e-08,--,na
61.412,227.5,0.0,3.86574e-08,--,na
61.412,227.75,0.0,3.883035e-08,--,na
61.412,228.0,0.0,3.90745e-08,--,na
61.412,228.25,0.0,3.83673e-08,--,na
61.412,228.5,0.0,3.87502e-08,--,na
61.412,228.75,0.0,3.697145e-08,--,na
61.412,229.0,0.0,3.65032e-08,--,na
61.412,229.25,0.0,3.72751e-08,--,na
61.412,229.5,0.0,3.61044e-08,--,na
61.412,229.75,0.0,3.47667e-08,--,na
61.412,230.0,0.0,3.43168e-08,--,na
61.412,230.25,0.0,3.4015500000000004e-08,--,na
61.412,230.5,0.0,3.35152e-08,--,na
61.412,230.75,0.0,3.31476e-08,--,na
61.412,231.0,0.0,3.22927e-08,--,na
61.412,231.25,0.0,3.12235e-08,--,na
61.412,231.5,0.0,3.14314e-08,--,na
61.412,231.75,0.0,2.899625e-08,--,na
61.412,232.0,0.0,2.938595e-08,--,na
61.412,232.25,0.0,2.90203e-08,--,na
61.412,232.5,0.0,2.72045e-08,--,na
61.412,232.75,0.0,2.682255e-08,--,na
61.412,233.0,0.0,2.50486e-08,--,na
61.412,233.25,0.0,2.70363e-08,--,na
61.412,233.5,0.0,2.54695e-08,--,na
61.412,233.75,0.0,2.31152e-08,--,na
61.412,234.0,0.0,2.327235e-08,--,na
61.412,234.25,0.0,2.272145e-08,--,na
61.412,234.5,0.0,2.11773e-08,--,na
61.412,234.75,0.0,2.0836649999999998e-08,--,na
61.412,235.0,0.0,1.96336e-08,--,na
61.412,235.25,0.0,1.76277e-08,--,na
61.412,235.5,0.0,1.5249e-08,--,na
61.412,235.75,0.0,1.571725e-08,--,na
61.412,236.0,0.0,1.5184e-08,--,na
61.412,236.25,0.0,1.411305e-08,--,na
61.412,236.5,0.0,1.29308e-08,--,na
61.412,236.75,0.0,1.2091249999999999e-08,--,na
61.412,237.0,0.0,1.24075e-08,--,na
61.412,237.25,0.0,1.15905e-08,--,na
61.412,237.5,0.0,1.04503e-08,--,na
61.412,237.75,0.0,1.09571e-08,--,na
61.412,238.0,0.0,1.0006235e-08,--,na
61.412,238.25,0.0,9.31964e-09,--,na
61.412,238.5,0.0,9.2135e-09,--,na
61.412,238.75,0.0,8.25404e-09,--,na
61.412,239.0,0.0,7.702509999999999e-09,--,na
61.412,239.25,0.0,7.97171e-09,--,na
61.412,239.5,0.0,6.73899e-09,--,na
61.412,239.75,0.0,6.678835e-09,--,na
61.412,240.0,0.0,6.63385e-09,--,na
61.412,240.25,0.0,6.401535000000001e-09,--,na
61.412,240.5,0.0,5.62752e-09,--,na
61.412,240.75,0.0,6.43906e-09,--,na
61.412,241.0,0.0,4.95729e-09,--,na
61.412,241.25,0.0,4.189275e-09,--,na
61.412,241.5,1.0,4.60056e-09,--,na
61.412,241.75,1.0,4.26091e-09,--,na
61.412,242.0,1.0,4.1493400000000005e-09,--,na
61.412,242.25,1.0,3.432795e-09,--,na
61.412,242.5,1.0,3.46516e-09,--,na
61.412,242.75,1.0,3.60485e-09,--,na
61.412,243.0,1.0,3.45586e-09,--,na
61.412,243.25,1.0,2.0567550000000003e-09,--,na
61.412,243.5,1.0,2.19916e-09,--,na
61.412,243.75,1.0,2.082065e-09,--,na
61.412,244.0,1.0,1.6036e-09,--,na
61.412,244.25,1.0,1.736005e-09,--,na
61.412,244.5,1.0,1.57032e-09,--,na
61.412,244.75,1.0,1.34464e-09,--,na
61.412,245.0,1.0,9.670855e-10,--,na
61.412,245.25,1.0,8.558745e-10,--,na
61.412,245.5,1.0,8.39354e-10,--,na
61.412,245.75,1.0,3.41555e-10,--,na
61.412,246.0,1.0,4.94602e-10,--,na
61.412,246.25,1.0,6.124095e-11,--,na
61.412,246.5,1.0,4.60487e-10,--,na
61.412,246.75,1.0,-2.405835e-10,--,na
61.412,247.0,1.0,-5.32633e-10,--,na
61.412,247.25,1.0,-5.645525000000001e-10,--,na
61.412,247.5,1.0,-4.715e-10,--,na
61.412,247.75,1.0,-8.28218e-10,--,na
61.412,248.0,1.0,-6.6058e-10,--,na
61.412,248.25,1.0,-8.767405e-10,--,na
61.412,248.5,1.0,-1.46137e-09,--,na
61.412,248.75,1.0,-9.705135e-10,--,na
61.412,249.0,1.0,-5.13412e-10,--,na
61.412,249.25,1.0,-1.43304e-09,--,na
61.412,249.5,1.0,-1.49876e-09,--,na
61.412,249.75,1.0,-1.6712949999999999e-09,--,na
61.412,250.0,1.0,-1.5520950000000001e-09,--,na
61.412,250.25,1.0,-2.00672e-09,--,na
61.412,250.5,1.0,-1.96619e-09,--,na
61.412,250.75,1.0,-1.88501e-09,--,na
61.412,251.0,1.0,-1.7571650000000001e-09,--,na
61.412,251.25,1.0,-1.33247e-09,--,na
61.412,251.5,1.0,-1.68123e-09,--,na
61.412,251.75,1.0,-1.83398e-09,--,na
61.412,252.0,1.0,-1.66885e-09,--,na
61.412,252.25,1.0,-1.96759e-09,--,na
61.412,252.5,1.0,-1.73718e-09,--,na
61.412,252.75,1.0,-2.055885e-09,--,na
61.412,253.0,1.0,-2.00319e-09,--,na
61.412,253.25,1.0,-2.18679e-09,--,na
61.412,253.5,1.0,-2.031085e-09,--,na
61.412,253.75,1.0,-1.53134e-09,--,na
61.412,254.0,1.0,-1.780965e-09,--,na
61.412,254.25,1.0,-2.02318e-09,--,na
61.412,254.5,1.0,-1.64889e-09,--,na
61.412,254.75,1.0,-1.73542e-09,--,na
61.412,255.0,1.0,-1.1227335000000002e-09,--,na
61.412,255.25,1.0,-1.27484e-09,--,na
61.412,255.5,1.0,-1.450658e-09,--,na
61.412,255.75,1.0,-2.046605e-09,--,na
61.412,256.0,1.0,-1.3231899999999999e-09,--,na
61.412,256.25,1.0,-1.65457e-09,--,na
61.412,256.5,1.0,-1.4219e-09,--,na
61.412,256.75,1.0,-1.6669950000000002e-09,--,na
61.412,257.0,1.0,-1.28363e-09,--,na
61.412,257.25,1.0,-9.73201e-10,--,na
61.412,257.5,1.0,-1.30714e-09,--,na
61.412,257.75,1.0,-8.805295e-10,--,na
61.412,258.0,1.0,-1.16352e-09,--,na
61.412,258.25,1.0,-1.99961e-10,--,na
61.412,258.5,1.0,-4.87494e-10,--,na
61.412,258.75,1.0,-5.980639999999999e-10,--,na
61.412,259.0,1.0,-6.28927e-10,--,na
61.412,259.25,1.0,-9.033975e-10,--,na
61.412,259.5,1.0,-7.80237e-10,--,na
61.412,259.75,1.0,-9.273945e-10,--,na
61.412,260.0,1.0,-7.095375e-10,--,na
61.412,260.25,1.0,-6.69919e-10,--,na
61.412,260.5,1.0,-2.71119e-10,--,na
61.412,260.75,1.0,-4.0629099999999996e-10,--,na
61.412,261.0,1.0,-3.78394e-10,--,na
61.412,261.25,1.0,-3.76947e-10,--,na
61.412,261.5,1.0,-7.282875e-10,--,na
61.412,261.75,1.0,-8.263285e-10,--,na
61.412,262.0,1.0,-9.7346e-10,--,na
61.412,262.25,1.0,-5.58144e-10,--,na
61.412,262.5,1.0,-3.3746655e-10,--,na
61.412,262.75,1.0,-2.929321e-10,--,na
61.412,263.0,1.0,-8.22331e-10,--,na
61.412,263.25,1.0,-7.01278e-10,--,na
61.412,263.5,1.0,-7.41072e-10,--,na
61.412,263.75,1.0,-7.24157e-10,--,na
61.412,264.0,1.0,-9.92744e-10,--,na
61.412,264.25,1.0,-1.9078549999999998e-10,--,na
61.412,264.5,1.0,-4.79101e-11,--,na
61.412,264.75,1.0,-4.18194e-10,--,na
61.412,265.0,1.0,8.11813e-10,--,na
61.412,265.25,1.0,-3.706465e-10,--,na
61.412,265.5,1.0,-1.447e-10,--,na
61.412,265.75,1.0,-7.92016e-11,--,na
61.412,266.0,1.0,-1.00946e-09,--,na
61.412,266.25,1.0,-9.02326e-10,--,na
61.412,266.5,1.0,-4.33869e-10,--,na
61.412,266.75,1.0,-1.137945e-09,--,na
61.412,267.0,1.0,-4.72283e-10,--,na
61.412,267.25,1.0,-3.4664849999999997e-10,--,na
61.412,267.5,1.0,-2.182868e-10,--,na
61.412,267.75,1.0,-2.99576e-10,--,na
61.412,268.0,1.0,1.25318e-10,--,na
61.412,268.25,1.0,-7.20851e-10,--,na
61.412,268.5,1.0,-3.618044e-10,--,na
61.412,268.75,1.0,-5.25879e-10,--,na
61.412,269.0,1.0,-4.19506e-10,--,na
61.412,269.25,1.0,-1.735885e-10,--,na
61.412,269.5,1.0,-8.05303e-10,--,na
61.412,269.75,1.0,-7.0566e-10,--,na
61.412,270.0,1.0,-4.19273e-10,--,na
61.412,270.25,1.0,3.47833e-10,--,na
61.412,270.5,1.0,-2.87083e-10,--,na
61.412,270.75,1.0,-5.60937e-10,--,na
61.412,271.0,1.0,-8.46312e-10,--,na
61.412,271.25,1.0,3.18641e-10,--,na
61.412,271.5,1.0,-4.9919e-10,--,na
61.412,271.75,1.0,-1.0030775e-09,--,na
61.412,272.0,1.0,-8.09032e-10,--,na
61.412,272.25,1.0,-2.12578e-10,--,na
61.412,272.5,1.0,3.18474e-10,--,na
61.412,272.75,1.0,5.334839999999999e-10,--,na
61.412,273.0,1.0,3.48223e-10,--,na
61.412,273.25,1.0,1.7969e-10,--,na
61.412,273.5,1.0,7.9964e-10,--,na
61.412,273.75,1.0,4.6937350000000003e-11,--,na
61.412,274.0,1.0,2.37292e-11,--,na
61.412,274.25,1.0,-7.173550000000001e-10,--,na
61.412,274.5,1.0,-1.71503e-10,--,na
61.412,274.75,1.0,1.287107e-10,--,na
61.412,275.0,1.0,-2.67186e-10,--,na
61.412,275.25,1.0,-5.773400000000001e-11,--,na
61.412,275.5,1.0,-5.15326e-10,--,na
61.412,275.75,1.0,-9.470975e-10,--,na
61.412,276.0,1.0,-1.26628e-09,--,na
61.412,276.25,1.0,-1.397415e-09,--,na
61.412,276.5,1.0,-1.40093e-09,--,na
61.412,276.75,1.0,-1.34013e-09,--,na
61.412,277.0,1.0,-9.58921e-10,--,na
61.412,277.25,1.0,-7.96381e-10,--,na
61.412,277.5,1.0,1.0477100000000003e-10,--,na
61.412,277.75,1.0,1.7390175e-10,--,na
61.412,278.0,1.0,1.79594e-10,--,na
61.412,278.25,1.0,7.77954e-10,--,na
61.412,278.5,1.0,5.556125e-10,--,na
61.412,278.75,1.0,6.483699999999999e-11,--,na
61.412,279.0,1.0,-2.65288e-10,--,na
61.412,279.25,1.0,-2.70645e-10,--,na
61.412,279.5,1.0,1.08579e-11,--,na
61.412,279.75,1.0,1.9682800000000002e-10,--,na
61.412,280.0,1.0,1.93454e-09,--,na
61.412,280.25,1.0,5.020420000000001e-10,--,na
61.412,280.5,1.0,9.098385e-10,--,na
61.412,280.75,1.0,1.1739e-10,--,na
61.412,281.0,1.0,2.48668e-11,--,na
61.412,281.25,1.0,2.2388735e-10,--,na
61.412,281.5,1.0,5.952715e-11,--,na
61.412,281.75,1.0,1.1326e-09,--,na
61.412,282.0,1.0,2.10127e-09,--,na
61.412,282.25,1.0,1.0152965e-09,--,na
61.412,282.5,1.0,2.5458500000000003e-09,--,na
61.412,282.75,1.0,2.66749e-09,--,na
61.412,283.0,1.0,4.05306e-09,--,na
61.412,283.25,1.0,4.453235e-09,--,na
61.412,283.5,1.0,5.014105e-09,--,na
61.412,283.75,1.0,5.68633e-09,--,na
61.412,284.0,1.0,6.31761e-09,--,na
61.412,284.25,1.0,6.928705000000001e-09,--,na
61.412,284.5,1.0,7.631215e-09,--,na
61.412,284.75,1.0,8.67419e-09,--,na
61.412,285.0,1.0,9.454515e-09,--,na
61.412,285.25,1.0,1.14826e-08,--,na
61.412,285.5,1.0,1.14813e-08,--,na
61.412,285.75,1.0,1.22791e-08,--,na
61.412,286.0,1.0,1.321955e-08,--,na
61.412,286.25,1.0,1.63946e-08,--,na
61.412,286.5,1.0,1.5208949999999998e-08,--,na
61.412,286.75,1.0,1.62484e-08,--,na
61.412,287.0,1.0,1.7562899999999998e-08,--,na
61.412,287.25,1.0,1.91966e-08,--,na
61.412,287.5,1.0,1.98963e-08,--,na
61.412,287.75,1.0,2.12896e-08,--,na
61.412,288.0,1.0,2.21327e-08,--,na
61.412,288.25,1.0,2.34722e-08,--,na
61.412,288.5,1.0,2.45265e-08,--,na
61.412,288.75,1.0,2.55085e-08,--,na
61.412,289.0,0.0,2.66986e-08,--,na
61.412,289.25,0.0,2.73085e-08,--,na
61.412,289.5,0.0,2.85426e-08,--,na
61.412,289.75,0.0,3.010465e-08,--,na
61.412,290.0,0.0,3.01432e-08,--,na
61.412,290.25,0.0,3.110175e-08,--,na
61.412,290.5,0.0,3.2147500000000004e-08,--,na
61.412,290.75,0.0,3.26493e-08,--,na
61.412,291.0,0.0,3.2585e-08,--,na
61.412,291.25,0.0,3.25263e-08,--,na
61.412,291.5,0.0,3.301155e-08,--,na
61.412,291.75,0.0,3.3996e-08,--,na
61.412,292.0,0.0,3.46573e-08,--,na
61.412,292.25,0.0,3.50517e-08,--,na
61.412,292.5,0.0,3.49667e-08,--,na
61.412,292.75,0.0,3.57574e-08,--,na
61.412,293.0,0.0,3.59475e-08,--,na
61.412,293.25,0.0,3.6049649999999996e-08,--,na
61.412,293.5,0.0,3.69982e-08,--,na
61.412,293.75,0.0,3.64615e-08,--,na
61.412,294.0,0.0,3.6796649999999996e-08,--,na
61.412,294.25,0.0,3.68337e-08,--,na
61.412,294.5,0.0,3.72922e-08,--,na
61.412,294.75,0.0,3.806625e-08,--,na
61.412,295.0,0.0,3.71069e-08,--,na
61.412,295.25,0.0,3.799845e-08,--,na
61.412,295.5,0.0,3.8506899999999997e-08,--,na
61.412,295.75,0.0,3.94842e-08,--,na
61.412,296.0,0.0,3.88458e-08,--,na
61.412,296.25,0.0,3.903e-08,--,na
61.412,296.5,0.0,3.996295e-08,--,na
61.412,296.75,0.0,4.01465e-08,--,na
61.412,297.0,0.0,4.01081e-08,--,na
61.412,297.25,0.0,4.04839e-08,--,na
61.412,297.5,0.0,4.030775e-08,--,na
61.412,297.75,0.0,4.07184e-08,--,na
61.412,298.0,0.0,4.1241449999999996e-08,--,na
61.412,298.25,0.0,4.62121e-08,--,na
61.412,298.5,0.0,4.1437650000000004e-08,--,na
61.412,298.75,0.0,4.22601e-08,--,na
61.412,299.0,0.0,4.28688e-08,--,na
61.412,299.25,0.0,4.29381e-08,--,na
61.412,299.5,0.0,4.291945e-08,--,na
61.412,299.75,0.0,4.28832e-08,--,na
61.412,300.0,0.0,4.36098e-08,--,na
61.412,300.25,0.0,4.32277e-08,--,na
61.412,300.5,0.0,4.2836049999999997e-08,--,na
61.412,300.75,0.0,4.34133e-08,--,na
61.412,301.0,0.0,4.427595e-08,--,na
61.412,301.25,0.0,4.40753e-08,--,na
61.412,301.5,0.0,4.33685e-08,--,na
61.412,301.75,0.0,4.42689e-08,--,na
61.412,302.0,0.0,4.4280250000000004e-08,--,na
61.412,302.25,0.0,4.379085e-08,--,na
61.412,302.5,0.0,4.29121e-08,--,na
61.412,302.75,0.0,4.34631e-08,--,na
61.412,303.0,0.0,4.28195e-08,--,na
61.412,303.25,0.0,4.28602e-08,--,na
61.412,303.5,0.0,4.25724e-08,--,na
61.412,303.75,0.0,4.20048e-08,--,na
61.412,304.0,0.0,4.24245e-08,--,na
61.412,304.25,0.0,4.196065e-08,--,na
61.412,304.5,0.0,4.17268e-08,--,na
61.412,304.75,0.0,4.0354449999999996e-08,--,na
61.412,305.0,0.0,4.11886e-08,--,na
61.412,305.25,0.0,4.06514e-08,--,na
61.412,305.5,0.0,4.01227e-08,--,na
61.412,305.75,0.0,3.94286e-08,--,na
61.412,306.0,0.0,3.91919e-08,--,na
61.412,306.25,0.0,3.8573250000000004e-08,--,na
61.412,306.5,0.0,3.8318e-08,--,na
61.412,306.75,0.0,3.74569e-08,--,na
61.412,307.0,0.0,3.7504650000000005e-08,--,na
61.412,307.25,0.0,3.70591e-08,--,na
61.412,307.5,0.0,3.72256e-08,--,na
61.412,307.75,0.0,3.6480700000000005e-08,--,na
61.412,308.0,0.0,3.621135e-08,--,na
61.412,308.25,0.0,3.61946e-08,--,na
61.412,308.5,0.0,3.55158e-08,--,na
61.412,308.75,0.0,3.49749e-08,--,na
61.412,309.0,0.0,3.44733e-08,--,na
61.412,309.25,0.0,3.47247e-08,--,na
61.412,309.5,0.0,3.4909e-08,--,na
61.412,309.75,0.0,3.500025e-08,--,na
61.412,310.0,0.0,3.4744e-08,--,na
61.412,310.25,0.0,3.454005e-08,--,na
61.412,310.5,0.0,3.29804e-08,--,na
61.412,310.75,0.0,3.4826349999999996e-08,--,na
61.412,311.0,0.0,3.491015e-08,--,na
61.412,311.25,0.0,3.44385e-08,--,na
61.412,311.5,0.0,3.5014e-08,--,na
61.412,311.75,0.0,3.481595e-08,--,na
61.412,312.0,0.0,3.458635e-08,--,na
61.412,312.25,0.0,3.4125e-08,--,na
61.412,312.5,0.0,3.48601e-08,--,na
61.412,312.75,0.0,3.4478e-08,--,na
61.412,313.0,0.0,3.5170099999999995e-08,--,na
61.412,313.25,0.0,3.5343100000000006e-08,--,na
61.412,313.5,0.0,3.52157e-08,--,na
61.412,313.75,0.0,3.52845e-08,--,na
61.412,314.0,0.0,3.5232550000000004e-08,--,na
61.412,314.25,0.0,3.53954e-08,--,na
61.412,314.5,0.0,3.53501e-08,--,na
61.412,314.75,0.0,3.45767e-08,--,na
61.412,315.0,0.0,3.4505500000000004e-08,--,na
61.412,315.25,0.0,3.4969450000000005e-08,--,na
61.412,315.5,0.0,3.49804e-08,--,na
61.412,315.75,0.0,3.505215e-08,--,na
61.412,316.0,0.0,3.52061e-08,--,na
61.412,316.25,0.0,3.46315e-08,--,na
61.412,316.5,0.0,3.56391e-08,--,na
61.412,316.75,0.0,3.4556400000000004e-08,--,na
61.412,317.0,0.0,3.48986e-08,--,na
61.412,317.25,0.0,3.45199e-08,--,na
61.412,317.5,0.0,3.49322e-08,--,na
61.412,317.75,0.0,3.402775e-08,--,na
61.412,318.0,0.0,3.40188e-08,--,na
61.412,318.25,0.0,3.415185e-08,--,na
61.412,318.5,0.0,3.38903e-08,--,na
61.412,318.75,0.0,3.4276999999999997e-08,--,na
61.412,319.0,0.0,3.421145e-08,--,na
61.412,319.25,0.0,3.40174e-08,--,na
61.412,319.5,0.0,3.42571e-08,--,na
61.412,319.75,0.0,3.42121e-08,--,na
61.412,320.0,0.0,3.42655e-08,--,na
61.412,320.25,0.0,3.57532e-08,--,na
61.412,320.5,0.0,3.48211e-08,--,na
61.412,320.75,0.0,3.464345e-08,--,na
61.412,321.0,0.0,3.5176349999999996e-08,--,na
61.412,321.25,0.0,3.57698e-08,--,na
61.412,321.5,0.0,3.534225e-08,--,na
61.412,321.75,0.0,3.58407e-08,--,na
61.412,322.0,0.0,3.614985e-08,--,na
61.412,322.25,0.0,3.62016e-08,--,na
61.412,322.5,0.0,3.7057549999999996e-08,--,na
61.412,322.75,0.0,3.69942e-08,--,na
61.412,323.0,0.0,3.73759e-08,--,na
61.412,323.25,0.0,3.81513e-08,--,na
61.412,323.5,0.0,3.8768e-08,--,na
61.412,323.75,0.0,3.84905e-08,--,na
61.412,324.0,0.0,3.90829e-08,--,na
61.412,324.25,0.0,3.93795e-08,--,na
61.412,324.5,0.0,3.972365e-08,--,na
61.412,324.75,0.0,4.04999e-08,--,na
61.412,325.0,0.0,4.05267e-08,--,na
61.412,325.25,0.0,4.10389e-08,--,na
61.412,325.5,0.0,4.12349e-08,--,na
61.412,325.75,0.0,4.16474e-08,--,na
61.412,326.0,0.0,4.20268e-08,--,na
61.412,326.25,0.0,4.22322e-08,--,na
61.412,326.5,0.0,4.230155e-08,--,na
61.412,326.75,0.0,4.227025e-08,--,na
61.412,327.0,0.0,4.221615e-08,--,na
61.412,327.25,0.0,4.26152e-08,--,na
61.412,327.5,0.0,4.33553e-08,--,na
61.412,327.75,0.0,4.3055600000000003e-08,--,na
61.412,328.0,0.0,4.307245e-08,--,na
61.412,328.25,0.0,4.32953e-08,--,na
61.412,328.5,0.0,4.398315e-08,--,na
61.412,328.75,0.0,4.44245e-08,--,na
61.412,329.0,0.0,4.44116e-08,--,na
61.412,329.25,0.0,4.5021099999999995e-08,--,na
61.412,329.5,0.0,4.5636e-08,--,na
61.412,329.75,0.0,4.61728e-08,--,na
61.412,330.0,0.0,4.618625e-08,--,na
61.412,330.25,0.0,4.57783e-08,--,na
61.412,330.5,0.0,4.631375e-08,--,na
61.412,330.75,0.0,4.65641e-08,--,na
61.412,331.0,0.0,4.56842e-08,--,na
61.412,331.25,0.0,4.69275e-08,--,na
61.412,331.5,0.0,4.646845e-08,--,na
61.412,331.75,0.0,4.642175e-08,--,na
61.412,332.0,0.0,4.63501e-08,--,na
61.412,332.25,0.0,4.59433e-08,--,na
61.412,332.5,0.0,4.609795e-08,--,na
61.412,332.75,0.0,4.566355e-08,--,na
61.412,333.0,0.0,4.55112e-08,--,na
61.412,333.25,0.0,4.5219e-08,--,na
61.412,333.5,0.0,4.484645e-08,--,na
61.412,333.75,0.0,4.46403e-08,--,na
61.412,334.0,0.0,4.39416e-08,--,na
61.412,334.25,0.0,4.3676e-08,--,na
61.412,334.5,0.0,4.3114199999999996e-08,--,na
61.412,334.75,0.0,4.27263e-08,--,na
61.412,335.0,0.0,4.19764e-08,--,na
61.412,335.25,0.0,4.14547e-08,--,na
61.412,335.5,0.0,4.11228e-08,--,na
61.412,335.75,0.0,4.07879e-08,--,na
61.412,336.0,0.0,3.98806e-08,--,na
61.412,336.25,0.0,3.95377e-08,--,na
61.412,336.5,0.0,3.94002e-08,--,na
61.412,336.75,0.0,3.88853e-08,--,na
61.412,337.0,0.0,3.860695e-08,--,na
61.412,337.25,0.0,3.79624e-08,--,na
61.412,337.5,0.0,3.75642e-08,--,na
61.412,337.75,0.0,3.717615e-08,--,na
61.412,338.0,0.0,3.65741e-08,--,na
61.412,338.25,0.0,3.66511e-08,--,na
61.412,338.5,0.0,3.632285e-08,--,na
61.412,338.75,0.0,3.577195e-08,--,na
61.412,339.0,0.0,3.58187e-08,--,na
61.412,339.25,0.0,3.544285e-08,--,na
61.412,339.5,0.0,3.62966e-08,--,na
61.412,339.75,0.0,3.5831100000000004e-08,--,na
61.412,340.0,0.0,3.55788e-08,--,na
61.412,340.25,0.0,3.5844549999999997e-08,--,na
61.412,340.5,0.0,3.61342e-08,--,na
61.412,340.75,0.0,3.6301300000000005e-08,--,na
61.412,341.0,0.0,3.6451899999999996e-08,--,na
61.412,341.25,0.0,3.7121e-08,--,na
61.412,341.5,0.0,3.69833e-08,--,na
61.412,341.75,0.0,3.83817e-08,--,na
61.412,342.0,0.0,3.8461e-08,--,na
61.412,342.25,0.0,3.8863400000000004e-08,--,na
61.412,342.5,0.0,3.938225e-08,--,na
61.412,342.75,0.0,3.96296e-08,--,na
61.412,343.0,0.0,4.027585e-08,--,na
61.412,343.25,0.0,3.99895e-08,--,na
61.412,343.5,0.0,4.103915e-08,--,na
61.412,343.75,0.0,4.15787e-08,--,na
61.412,344.0,0.0,4.16375e-08,--,na
61.412,344.25,0.0,4.18535e-08,--,na
61.412,344.5,0.0,4.24903e-08,--,na
61.412,344.75,0.0,4.234415e-08,--,na
61.412,345.0,0.0,4.276135e-08,--,na
61.412,345.25,0.0,4.29035e-08,--,na
61.412,345.5,0.0,4.2899200000000003e-08,--,na
61.412,345.75,0.0,4.282975e-08,--,na
61.412,346.0,0.0,4.33526e-08,--,na
61.412,346.25,0.0,4.31955e-08,--,na
61.412,346.5,0.0,4.34354e-08,--,na
61.412,346.75,0.0,4.2856e-08,--,na
61.412,347.0,0.0,4.33272e-08,--,na
61.412,347.25,0.0,4.254825e-08,--,na
61.412,347.5,0.0,4.2523599999999996e-08,--,na
61.412,347.75,0.0,4.229055e-08,--,na
61.412,348.0,0.0,4.20042e-08,--,na
61.412,348.25,0.0,4.16774e-08,--,na
61.412,348.5,0.0,4.20633e-08,--,na
61.412,348.75,0.0,4.15096e-08,--,na
61.412,349.0,0.0,4.14958e-08,--,na
61.412,349.25,0.0,4.171045e-08,--,na
61.412,349.5,0.0,4.143575e-08,--,na
61.412,349.75,0.0,4.1845749999999996e-08,--,na
61.412,350.0,0.0,4.18772e-08,--,na
61.412,350.25,0.0,4.155525e-08,--,na
61.412,350.5,0.0,4.1999500000000005e-08,--,na
61.412,350.75,0.0,4.220585e-08,--,na
61.412,351.0,0.0,4.21463e-08,--,na
61.412,351.25,0.0,4.2267599999999997e-08,--,na
61.412,351.5,0.0,4.24378e-08,--,na
61.412,351.75,0.0,4.21754e-08,--,na
61.412,352.0,0.0,4.26807e-08,--,na
61.412,352.25,0.0,4.25841e-08,--,na
61.412,352.5,0.0,4.28081e-08,--,na
61.412,352.75,0.0,4.30322e-08,--,na
61.412,353.0,0.0,4.29449e-08,--,na
61.412,353.25,0.0,4.321935e-08,--,na
61.412,353.5,0.0,4.38387e-08,--,na
61.412,353.75,0.0,4.373905e-08,--,na
61.412,354.0,0.0,4.35786e-08,--,na
61.412,354.25,0.0,4.3696400000000005e-08,--,na
61.412,354.5,0.0,4.38028e-08,--,na
61.412,354.75,0.0,4.407235e-08,--,na
61.412,355.0,0.0,4.3976e-08,--,na
61.412,355.25,0.0,4.4261599999999994e-08,--,na
61.412,355.5,0.0,4.4609e-08,--,na
61.412,355.75,0.0,4.4563e-08,--,na
61.412,356.0,0.0,4.449565e-08,--,na
61.412,356.25,0.0,4.47368e-08,--,na
61.412,356.5,0.0,4.43984e-08,--,na
61.412,356.75,0.0,4.418835e-08,--,na
61.412,357.0,0.0,4.35546e-08,--,na
61.412,357.25,0.0,4.359955e-08,--,na
61.412,357.5,0.0,4.32769e-08,--,na
61.412,357.75,0.0,4.313505e-08,--,na
61.412,358.0,0.0,4.31189e-08,--,na
61.412,358.25,0.0,4.27411e-08,--,na
61.412,358.5,0.0,4.31438e-08,--,na
61.412,358.75,0.0,4.20882e-08,--,na
61.412,359.0,0.0,4.24988e-08,--,na
61.412,359.25,0.0,4.233235e-08,--,na
61.412,359.5,0.0,4.1730949999999996e-08,--,na
61.412,359.75,0.0,4.18126e-08,--,na
61.412,360.0,0.0,4.1426e-08,--,na
61.412,360.25,0.0,4.1111599999999996e-08,--,na
61.412,360.5,0.0,4.08216e-08,--,na
61.412,360.75,0.0,3.98634e-08,--,na
61.412,361.0,0.0,4.0902350000000004e-08,--,na
61.412,361.25,0.0,4.0617950000000004e-08,--,na
61.412,361.5,0.0,3.99071e-08,--,na
61.412,361.75,0.0,3.9714e-08,--,na
61.412,362.0,0.0,3.91388e-08,--,na
61.412,362.25,0.0,3.876805e-08,--,na
61.412,362.5,0.0,3.87949e-08,--,na
61.412,362.75,0.0,3.84243e-08,--,na
61.412,363.0,0.0,3.840255e-08,--,na
61.412,363.25,0.0,3.81552e-08,--,na
