ECM File Output,,,,,
Filename (includes date): 2025-09-08-15-31-den13a-175.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: redo for x axis, 6 breaks!!!!!,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 5,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 34.887792968749984,,,,,
Y Right: 102.02862499999995,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 19.3265625,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 19.3265625,,,,,
X max Position (raw - not laser corrected): 922.0812500000001,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
50.888,118.25,1.0,1.176665e-08,--,na
50.888,118.5,1.0,1.132635e-08,--,na
50.888,118.75,1.0,1.16992e-08,--,na
50.888,119.0,1.0,1.0526215e-08,--,na
50.888,119.25,1.0,9.96123e-09,--,na
50.888,119.5,1.0,1.19493e-08,--,na
50.888,119.75,1.0,1.13965e-08,--,na
50.888,120.0,1.0,1.23394e-08,--,na
50.888,120.25,1.0,1.2190600000000001e-08,--,na
50.888,120.5,1.0,1.130405e-08,--,na
50.888,120.75,1.0,1.05796e-08,--,na
50.888,121.0,1.0,1.25422e-08,--,na
50.888,121.25,1.0,1.23975e-08,--,na
50.888,121.5,1.0,1.25659e-08,--,na
50.888,121.75,1.0,1.33431e-08,--,na
50.888,122.0,1.0,1.3183700000000001e-08,--,na
50.888,122.25,1.0,1.4745200000000002e-08,--,na
50.888,122.5,1.0,1.49483e-08,--,na
50.888,122.75,1.0,1.44055e-08,--,na
50.888,123.0,1.0,1.3105250000000001e-08,--,na
50.888,123.25,1.0,1.239e-08,--,na
50.888,123.5,1.0,1.132285e-08,--,na
50.888,123.75,1.0,8.13226e-09,--,na
50.888,124.0,1.0,7.528425e-09,--,na
50.888,124.25,1.0,7.37525e-09,--,na
50.888,124.5,1.0,6.72376e-09,--,na
50.888,124.75,1.0,6.99035e-09,--,na
50.888,125.0,1.0,7.266175e-09,--,na
50.888,125.25,1.0,7.123504999999999e-09,--,na
50.888,125.5,1.0,7.745574999999999e-09,--,na
50.888,125.75,1.0,8.25485e-09,--,na
50.888,126.0,1.0,9.324864999999999e-09,--,na
50.888,126.25,1.0,8.645535e-09,--,na
50.888,126.5,1.0,9.33669e-09,--,na
50.888,126.75,1.0,9.122345e-09,--,na
50.888,127.0,1.0,9.45953e-09,--,na
50.888,127.25,1.0,9.827535000000001e-09,--,na
50.888,127.5,1.0,1.0207025e-08,--,na
50.888,127.75,0.0,8.13449e-09,--,na
50.888,128.0,0.0,1.0050965e-08,--,na
50.888,128.25,0.0,1.0235605e-08,--,na
50.888,128.5,0.0,1.159735e-08,--,na
50.888,128.75,0.0,1.14957e-08,--,na
50.888,129.0,0.0,1.21116e-08,--,na
50.888,129.25,0.0,1.163675e-08,--,na
50.888,129.5,0.0,1.301745e-08,--,na
50.888,129.75,0.0,1.28314e-08,--,na
50.888,130.0,0.0,1.32649e-08,--,na
50.888,130.25,0.0,1.39095e-08,--,na
50.888,130.5,0.0,1.3752e-08,--,na
50.888,130.75,0.0,1.50943e-08,--,na
50.888,131.0,0.0,1.50746e-08,--,na
50.888,131.25,0.0,1.49821e-08,--,na
50.888,131.5,0.0,1.3831899999999999e-08,--,na
50.888,131.75,0.0,1.48165e-08,--,na
50.888,132.0,0.0,1.512195e-08,--,na
50.888,132.25,0.0,1.52169e-08,--,na
50.888,132.5,0.0,1.47743e-08,--,na
50.888,132.75,0.0,1.53657e-08,--,na
50.888,133.0,0.0,1.45705e-08,--,na
50.888,133.25,0.0,1.542125e-08,--,na
50.888,133.5,0.0,1.43536e-08,--,na
50.888,133.75,0.0,1.5083999999999998e-08,--,na
50.888,134.0,0.0,1.46004e-08,--,na
50.888,134.25,0.0,1.47647e-08,--,na
50.888,134.5,0.0,1.498555e-08,--,na
50.888,134.75,0.0,1.43237e-08,--,na
50.888,135.0,0.0,1.497645e-08,--,na
50.888,135.25,0.0,1.4881299999999999e-08,--,na
50.888,135.5,0.0,1.52558e-08,--,na
50.888,135.75,0.0,1.5669550000000003e-08,--,na
50.888,136.0,0.0,1.523925e-08,--,na
50.888,136.25,0.0,1.62812e-08,--,na
50.888,136.5,0.0,1.57975e-08,--,na
50.888,136.75,0.0,1.554375e-08,--,na
50.888,137.0,0.0,1.534305e-08,--,na
50.888,137.25,0.0,1.4839799999999998e-08,--,na
50.888,137.5,0.0,1.65275e-08,--,na
50.888,137.75,0.0,1.558715e-08,--,na
50.888,138.0,0.0,1.52887e-08,--,na
50.888,138.25,0.0,1.6480900000000002e-08,--,na
50.888,138.5,0.0,1.5253200000000002e-08,--,na
50.888,138.75,0.0,1.55886e-08,--,na
50.888,139.0,0.0,1.51358e-08,--,na
50.888,139.25,0.0,1.5276700000000002e-08,--,na
50.888,139.5,0.0,1.52645e-08,--,na
50.888,139.75,0.0,1.5012600000000002e-08,--,na
50.888,140.0,0.0,1.56628e-08,--,na
50.888,140.25,0.0,1.54594e-08,--,na
50.888,140.5,0.0,1.44106e-08,--,na
50.888,140.75,0.0,1.5579149999999998e-08,--,na
50.888,141.0,0.0,1.57979e-08,--,na
50.888,141.25,0.0,1.5605050000000002e-08,--,na
50.888,141.5,0.0,1.59213e-08,--,na
50.888,141.75,0.0,1.61992e-08,--,na
50.888,142.0,0.0,1.55498e-08,--,na
50.888,142.25,0.0,1.70151e-08,--,na
50.888,142.5,0.0,1.58053e-08,--,na
50.888,142.75,0.0,1.5686e-08,--,na
50.888,143.0,0.0,1.5500650000000002e-08,--,na
50.888,143.25,0.0,1.58667e-08,--,na
50.888,143.5,0.0,1.5739e-08,--,na
50.888,143.75,0.0,1.5513e-08,--,na
50.888,144.0,0.0,1.565545e-08,--,na
50.888,144.25,0.0,1.57457e-08,--,na
50.888,144.5,0.0,1.52099e-08,--,na
50.888,144.75,0.0,1.58591e-08,--,na
50.888,145.0,0.0,1.56327e-08,--,na
50.888,145.25,0.0,1.41071e-08,--,na
50.888,145.5,0.0,1.587715e-08,--,na
50.888,145.75,0.0,1.67858e-08,--,na
50.888,146.0,0.0,1.539095e-08,--,na
50.888,146.25,0.0,1.578905e-08,--,na
50.888,146.5,0.0,1.32565e-08,--,na
50.888,146.75,0.0,1.49156e-08,--,na
50.888,147.0,0.0,1.55682e-08,--,na
50.888,147.25,0.0,1.5669900000000002e-08,--,na
50.888,147.5,0.0,1.47732e-08,--,na
50.888,147.75,0.0,1.51237e-08,--,na
50.888,148.0,0.0,1.65796e-08,--,na
50.888,148.25,0.0,1.51782e-08,--,na
50.888,148.5,0.0,1.46411e-08,--,na
50.888,148.75,0.0,1.49228e-08,--,na
50.888,149.0,0.0,1.49906e-08,--,na
50.888,149.25,0.0,2.04472e-08,--,na
50.888,149.5,0.0,1.49869e-08,--,na
50.888,149.75,0.0,1.60293e-08,--,na
50.888,150.0,0.0,1.692235e-08,--,na
50.888,150.25,0.0,1.54725e-08,--,na
50.888,150.5,0.0,1.464415e-08,--,na
50.888,150.75,0.0,1.57009e-08,--,na
50.888,151.0,0.0,1.5109e-08,--,na
50.888,151.25,0.0,1.50653e-08,--,na
50.888,151.5,0.0,1.4416300000000001e-08,--,na
50.888,151.75,0.0,1.67109e-08,--,na
50.888,152.0,0.0,1.3184450000000002e-08,--,na
50.888,152.25,0.0,1.3787e-08,--,na
50.888,152.5,0.0,1.66548e-08,--,na
50.888,152.75,0.0,1.5451e-08,--,na
50.888,153.0,0.0,1.52465e-08,--,na
50.888,153.25,0.0,1.5713e-08,--,na
50.888,153.5,0.0,1.5973e-08,--,na
50.888,153.75,0.0,1.219075e-08,--,na
50.888,154.0,0.0,1.48722e-08,--,na
50.888,154.25,0.0,1.38729e-08,--,na
50.888,154.5,0.0,1.42962e-08,--,na
50.888,154.75,0.0,1.50537e-08,--,na
50.888,155.0,0.0,1.419705e-08,--,na
50.888,155.25,0.0,1.49746e-08,--,na
50.888,155.5,0.0,1.51436e-08,--,na
50.888,155.75,0.0,1.51078e-08,--,na
50.888,156.0,0.0,1.389365e-08,--,na
50.888,156.25,0.0,1.45971e-08,--,na
50.888,156.5,0.0,1.2549350000000001e-08,--,na
50.888,156.75,0.0,1.50035e-08,--,na
50.888,157.0,0.0,1.5103449999999998e-08,--,na
50.888,157.25,0.0,1.70459e-08,--,na
50.888,157.5,0.0,1.59217e-08,--,na
50.888,157.75,0.0,1.40346e-08,--,na
50.888,158.0,0.0,1.5964e-08,--,na
50.888,158.25,0.0,1.5255e-08,--,na
50.888,158.5,0.0,1.53247e-08,--,na
50.888,158.75,0.0,1.56104e-08,--,na
50.888,159.0,0.0,1.699725e-08,--,na
50.888,159.25,0.0,1.36042e-08,--,na
50.888,159.5,0.0,1.50656e-08,--,na
50.888,159.75,0.0,1.58598e-08,--,na
50.888,160.0,0.0,1.3680699999999999e-08,--,na
50.888,160.25,0.0,1.42645e-08,--,na
50.888,160.5,0.0,1.466755e-08,--,na
50.888,160.75,0.0,1.48871e-08,--,na
50.888,161.0,0.0,1.45511e-08,--,na
50.888,161.25,0.0,1.29935e-08,--,na
50.888,161.5,0.0,1.307065e-08,--,na
50.888,161.75,0.0,1.5345350000000002e-08,--,na
50.888,162.0,0.0,1.4462449999999999e-08,--,na
50.888,162.25,0.0,1.45324e-08,--,na
50.888,162.5,0.0,1.32398e-08,--,na
50.888,162.75,0.0,1.70252e-08,--,na
50.888,163.0,0.0,1.524365e-08,--,na
50.888,163.25,0.0,1.74586e-08,--,na
50.888,163.5,0.0,1.443455e-08,--,na
50.888,163.75,0.0,1.457885e-08,--,na
50.888,164.0,0.0,1.445775e-08,--,na
50.888,164.25,0.0,1.42423e-08,--,na
50.888,164.5,0.0,1.257845e-08,--,na
50.888,164.75,0.0,1.55114e-08,--,na
50.888,165.0,0.0,1.50628e-08,--,na
50.888,165.25,0.0,1.4013550000000001e-08,--,na
50.888,165.5,0.0,1.5665899999999997e-08,--,na
50.888,165.75,0.0,1.71851e-08,--,na
50.888,166.0,0.0,1.39535e-08,--,na
50.888,166.25,0.0,1.24612e-08,--,na
50.888,166.5,0.0,1.469725e-08,--,na
50.888,166.75,0.0,1.4137299999999999e-08,--,na
50.888,167.0,0.0,1.350375e-08,--,na
50.888,167.25,0.0,1.41748e-08,--,na
50.888,167.5,0.0,1.44217e-08,--,na
50.888,167.75,0.0,1.6209e-08,--,na
50.888,168.0,0.0,1.4086499999999998e-08,--,na
50.888,168.25,0.0,1.52456e-08,--,na
50.888,168.5,0.0,1.609715e-08,--,na
50.888,168.75,0.0,1.5225e-08,--,na
50.888,169.0,0.0,1.021e-08,--,na
50.888,169.25,0.0,1.50179e-08,--,na
50.888,169.5,0.0,1.62681e-08,--,na
50.888,169.75,0.0,1.670745e-08,--,na
50.888,170.0,0.0,1.460205e-08,--,na
50.888,170.25,0.0,1.5522e-08,--,na
50.888,170.5,0.0,1.37356e-08,--,na
50.888,170.75,0.0,1.61236e-08,--,na
50.888,171.0,0.0,1.792985e-08,--,na
50.888,171.25,0.0,1.70554e-08,--,na
50.888,171.5,0.0,1.812405e-08,--,na
50.888,171.75,0.0,1.591795e-08,--,na
50.888,172.0,0.0,1.52049e-08,--,na
50.888,172.25,0.0,1.51779e-08,--,na
50.888,172.5,0.0,1.503205e-08,--,na
50.888,172.75,0.0,1.2481e-08,--,na
50.888,173.0,0.0,1.529525e-08,--,na
50.888,173.25,0.0,1.37739e-08,--,na
50.888,173.5,0.0,1.4228600000000001e-08,--,na
50.888,173.75,0.0,1.38709e-08,--,na
50.888,174.0,0.0,1.48234e-08,--,na
50.888,174.25,0.0,1.52363e-08,--,na
50.888,174.5,0.0,1.7236100000000002e-08,--,na
50.888,174.75,0.0,1.37815e-08,--,na
50.888,175.0,0.0,1.36267e-08,--,na
50.888,175.25,0.0,1.216999e-08,--,na
50.888,175.5,0.0,1.64217e-08,--,na
50.888,175.75,0.0,1.35394e-08,--,na
50.888,176.0,0.0,1.60749e-08,--,na
50.888,176.25,0.0,1.381785e-08,--,na
50.888,176.5,0.0,1.1728979999999999e-08,--,na
50.888,176.75,0.0,1.46353e-08,--,na
50.888,177.0,0.0,1.504195e-08,--,na
50.888,177.25,0.0,1.4559e-08,--,na
50.888,177.5,0.0,1.371245e-08,--,na
50.888,177.75,0.0,1.38414e-08,--,na
50.888,178.0,0.0,1.51019e-08,--,na
50.888,178.25,0.0,1.4161450000000001e-08,--,na
50.888,178.5,0.0,1.250145e-08,--,na
50.888,178.75,0.0,1.38791e-08,--,na
50.888,179.0,0.0,1.36281e-08,--,na
50.888,179.25,0.0,1.26581e-08,--,na
50.888,179.5,0.0,1.364655e-08,--,na
50.888,179.75,0.0,1.398255e-08,--,na
50.888,180.0,0.0,1.72504e-08,--,na
50.888,180.25,0.0,1.2539e-08,--,na
50.888,180.5,0.0,1.33538e-08,--,na
50.888,180.75,0.0,1.3428049999999999e-08,--,na
50.888,181.0,0.0,1.24109e-08,--,na
50.888,181.25,0.0,1.48284e-08,--,na
50.888,181.5,0.0,1.2458199999999999e-08,--,na
50.888,181.75,0.0,1.270025e-08,--,na
50.888,182.0,0.0,1.45572e-08,--,na
50.888,182.25,0.0,1.210305e-08,--,na
50.888,182.5,0.0,1.27565e-08,--,na
50.888,182.75,0.0,1.281165e-08,--,na
50.888,183.0,0.0,1.153025e-08,--,na
50.888,183.25,0.0,1.53674e-08,--,na
50.888,183.5,0.0,1.2294e-08,--,na
50.888,183.75,0.0,1.340905e-08,--,na
50.888,184.0,0.0,1.53254e-08,--,na
50.888,184.25,0.0,1.2073600000000001e-08,--,na
50.888,184.5,0.0,1.209145e-08,--,na
50.888,184.75,0.0,1.22798e-08,--,na
50.888,185.0,0.0,1.234025e-08,--,na
50.888,185.25,0.0,1.28179e-08,--,na
50.888,185.5,0.0,1.24778e-08,--,na
50.888,185.75,0.0,1.0581250000000001e-08,--,na
50.888,186.0,0.0,1.28181e-08,--,na
50.888,186.25,0.0,1.144255e-08,--,na
50.888,186.5,0.0,1.11601e-08,--,na
50.888,186.75,0.0,1.98395e-08,--,na
50.888,187.0,0.0,1.14116e-08,--,na
50.888,187.25,0.0,1.216605e-08,--,na
50.888,187.5,0.0,1.206505e-08,--,na
50.888,187.75,0.0,1.15595e-08,--,na
50.888,188.0,0.0,1.17151e-08,--,na
50.888,188.25,0.0,1.278225e-08,--,na
50.888,188.5,0.0,1.26449e-08,--,na
50.888,188.75,0.0,1.31258e-08,--,na
50.888,189.0,0.0,1.28066e-08,--,na
50.888,189.25,0.0,1.2987299999999999e-08,--,na
50.888,189.5,0.0,1.329745e-08,--,na
50.888,189.75,0.0,1.22975e-08,--,na
50.888,190.0,0.0,1.18933e-08,--,na
50.888,190.25,0.0,1.3341649999999999e-08,--,na
50.888,190.5,0.0,1.39714e-08,--,na
50.888,190.75,0.0,1.33616e-08,--,na
50.888,191.0,0.0,1.30455e-08,--,na
50.888,191.25,0.0,1.1477e-08,--,na
50.888,191.5,0.0,1.165725e-08,--,na
50.888,191.75,0.0,1.21328e-08,--,na
50.888,192.0,0.0,1.28449e-08,--,na
50.888,192.25,0.0,1.20451e-08,--,na
50.888,192.5,0.0,1.58315e-08,--,na
50.888,192.75,0.0,1.3168e-08,--,na
50.888,193.0,0.0,1.3584749999999999e-08,--,na
50.888,193.25,0.0,1.5043e-08,--,na
50.888,193.5,0.0,1.44456e-08,--,na
50.888,193.75,0.0,1.26804e-08,--,na
50.888,194.0,0.0,1.29694e-08,--,na
50.888,194.25,0.0,1.26923e-08,--,na
50.888,194.5,0.0,1.17335e-08,--,na
50.888,194.75,0.0,1.56552e-08,--,na
50.888,195.0,0.0,1.258585e-08,--,na
50.888,195.25,0.0,1.2846300000000001e-08,--,na
50.888,195.5,0.0,1.33875e-08,--,na
50.888,195.75,0.0,1.00449e-08,--,na
50.888,196.0,0.0,1.14721e-08,--,na
50.888,196.25,0.0,1.292705e-08,--,na
50.888,196.5,0.0,1.42137e-08,--,na
50.888,196.75,0.0,1.30789e-08,--,na
50.888,197.0,0.0,1.28469e-08,--,na
50.888,197.25,0.0,1.1867049999999999e-08,--,na
50.888,197.5,0.0,1.252965e-08,--,na
50.888,197.75,0.0,1.32636e-08,--,na
50.888,198.0,0.0,1.22887e-08,--,na
50.888,198.25,0.0,1.38533e-08,--,na
50.888,198.5,0.0,1.23066e-08,--,na
50.888,198.75,0.0,9.74032e-09,--,na
50.888,199.0,0.0,1.2766150000000001e-08,--,na
50.888,199.25,0.0,1.46096e-08,--,na
50.888,199.5,0.0,1.20332e-08,--,na
50.888,199.75,0.0,1.54835e-08,--,na
50.888,200.0,0.0,1.268435e-08,--,na
50.888,200.25,0.0,1.2467050000000001e-08,--,na
50.888,200.5,0.0,1.295305e-08,--,na
50.888,200.75,0.0,1.33183e-08,--,na
50.888,201.0,0.0,1.29614e-08,--,na
50.888,201.25,0.0,1.278645e-08,--,na
50.888,201.5,0.0,1.28938e-08,--,na
50.888,201.75,0.0,1.35615e-08,--,na
50.888,202.0,0.0,1.267385e-08,--,na
50.888,202.25,0.0,1.395735e-08,--,na
50.888,202.5,0.0,1.24663e-08,--,na
50.888,202.75,0.0,1.3195e-08,--,na
50.888,203.0,0.0,1.33118e-08,--,na
50.888,203.25,0.0,1.417685e-08,--,na
50.888,203.5,0.0,1.36546e-08,--,na
50.888,203.75,0.0,1.38905e-08,--,na
50.888,204.0,0.0,1.38505e-08,--,na
50.888,204.25,0.0,1.501475e-08,--,na
50.888,204.5,0.0,1.48792e-08,--,na
50.888,204.75,0.0,1.50965e-08,--,na
50.888,205.0,0.0,1.4227849999999999e-08,--,na
50.888,205.25,0.0,1.55352e-08,--,na
50.888,205.5,0.0,1.6457050000000002e-08,--,na
50.888,205.75,0.0,1.54624e-08,--,na
50.888,206.0,0.0,1.5702100000000003e-08,--,na
50.888,206.25,0.0,1.57363e-08,--,na
50.888,206.5,0.0,1.6138049999999998e-08,--,na
50.888,206.75,0.0,1.602915e-08,--,na
50.888,207.0,0.0,1.54289e-08,--,na
50.888,207.25,0.0,1.56062e-08,--,na
50.888,207.5,0.0,1.593785e-08,--,na
50.888,207.75,0.0,1.63249e-08,--,na
50.888,208.0,0.0,1.60646e-08,--,na
50.888,208.25,0.0,1.7073149999999998e-08,--,na
50.888,208.5,0.0,1.60615e-08,--,na
50.888,208.75,0.0,1.55164e-08,--,na
50.888,209.0,0.0,1.567e-08,--,na
50.888,209.25,0.0,1.69899e-08,--,na
50.888,209.5,0.0,1.52995e-08,--,na
50.888,209.75,0.0,1.58505e-08,--,na
50.888,210.0,0.0,1.4586650000000001e-08,--,na
50.888,210.25,0.0,1.50365e-08,--,na
50.888,210.5,0.0,1.4406e-08,--,na
50.888,210.75,0.0,1.50251e-08,--,na
50.888,211.0,0.0,1.41268e-08,--,na
50.888,211.25,0.0,1.460265e-08,--,na
50.888,211.5,0.0,1.46986e-08,--,na
50.888,211.75,0.0,1.407795e-08,--,na
50.888,212.0,0.0,1.43066e-08,--,na
50.888,212.25,0.0,1.475625e-08,--,na
50.888,212.5,0.0,1.35597e-08,--,na
50.888,212.75,0.0,1.3461699999999999e-08,--,na
50.888,213.0,0.0,1.39046e-08,--,na
50.888,213.25,0.0,1.264585e-08,--,na
50.888,213.5,0.0,1.31697e-08,--,na
50.888,213.75,0.0,1.16085e-08,--,na
50.888,214.0,0.0,1.298085e-08,--,na
50.888,214.25,0.0,1.2983e-08,--,na
50.888,214.5,0.0,1.3121e-08,--,na
50.888,214.75,0.0,1.26074e-08,--,na
50.888,215.0,0.0,1.298895e-08,--,na
50.888,215.25,0.0,1.25925e-08,--,na
50.888,215.5,0.0,1.22934e-08,--,na
50.888,215.75,0.0,1.21442e-08,--,na
50.888,216.0,0.0,1.2994949999999999e-08,--,na
50.888,216.25,0.0,1.17222e-08,--,na
50.888,216.5,0.0,1.29564e-08,--,na
50.888,216.75,0.0,1.16286e-08,--,na
50.888,217.0,0.0,1.238705e-08,--,na
50.888,217.25,0.0,1.20802e-08,--,na
50.888,217.5,0.0,1.13409e-08,--,na
50.888,217.75,0.0,1.17226e-08,--,na
50.888,218.0,0.0,1.19168e-08,--,na
50.888,218.25,0.0,1.19061e-08,--,na
50.888,218.5,0.0,1.33366e-08,--,na
50.888,218.75,0.0,1.28087e-08,--,na
50.888,219.0,0.0,1.17488e-08,--,na
50.888,219.25,0.0,1.24379e-08,--,na
50.888,219.5,0.0,1.13141e-08,--,na
50.888,219.75,0.0,1.138765e-08,--,na
50.888,220.0,0.0,1.24815e-08,--,na
50.888,220.25,0.0,1.21778e-08,--,na
50.888,220.5,0.0,1.26287e-08,--,na
50.888,220.75,0.0,1.2276e-08,--,na
50.888,221.0,0.0,1.296355e-08,--,na
50.888,221.25,0.0,1.27789e-08,--,na
50.888,221.5,0.0,1.24746e-08,--,na
50.888,221.75,0.0,9.50762e-09,--,na
50.888,222.0,0.0,1.304055e-08,--,na
50.888,222.25,0.0,1.30612e-08,--,na
50.888,222.5,0.0,1.25567e-08,--,na
50.888,222.75,0.0,1.29516e-08,--,na
50.888,223.0,0.0,1.379495e-08,--,na
50.888,223.25,0.0,1.26097e-08,--,na
50.888,223.5,0.0,1.30042e-08,--,na
50.888,223.75,0.0,1.402945e-08,--,na
50.888,224.0,0.0,1.299355e-08,--,na
50.888,224.25,0.0,1.33645e-08,--,na
50.888,224.5,0.0,1.20353e-08,--,na
50.888,224.75,0.0,1.32791e-08,--,na
50.888,225.0,0.0,1.350655e-08,--,na
50.888,225.25,0.0,1.312585e-08,--,na
50.888,225.5,0.0,1.30503e-08,--,na
50.888,225.75,0.0,1.302615e-08,--,na
50.888,226.0,0.0,1.29693e-08,--,na
50.888,226.25,0.0,1.306865e-08,--,na
50.888,226.5,0.0,1.39159e-08,--,na
50.888,226.75,0.0,1.399025e-08,--,na
50.888,227.0,0.0,1.35237e-08,--,na
50.888,227.25,0.0,1.3646350000000001e-08,--,na
50.888,227.5,0.0,1.3169e-08,--,na
50.888,227.75,0.0,1.420425e-08,--,na
50.888,228.0,0.0,1.4210049999999999e-08,--,na
50.888,228.25,0.0,1.43703e-08,--,na
50.888,228.5,0.0,1.46239e-08,--,na
50.888,228.75,0.0,1.4598899999999998e-08,--,na
50.888,229.0,0.0,1.519335e-08,--,na
50.888,229.25,0.0,1.52467e-08,--,na
50.888,229.5,0.0,1.50015e-08,--,na
50.888,229.75,0.0,1.454025e-08,--,na
50.888,230.0,0.0,1.524515e-08,--,na
50.888,230.25,0.0,1.52153e-08,--,na
50.888,230.5,0.0,1.52867e-08,--,na
50.888,230.75,0.0,1.5398749999999998e-08,--,na
50.888,231.0,0.0,1.573475e-08,--,na
50.888,231.25,0.0,1.61327e-08,--,na
50.888,231.5,0.0,1.57231e-08,--,na
50.888,231.75,0.0,1.5357e-08,--,na
50.888,232.0,0.0,1.6517e-08,--,na
50.888,232.25,0.0,1.61477e-08,--,na
50.888,232.5,0.0,1.53431e-08,--,na
50.888,232.75,0.0,1.53486e-08,--,na
50.888,233.0,0.0,1.5834049999999997e-08,--,na
50.888,233.25,0.0,1.62345e-08,--,na
50.888,233.5,0.0,1.58927e-08,--,na
50.888,233.75,0.0,1.565365e-08,--,na
50.888,234.0,0.0,1.54727e-08,--,na
50.888,234.25,0.0,1.61344e-08,--,na
50.888,234.5,0.0,1.7260700000000002e-08,--,na
50.888,234.75,0.0,1.65495e-08,--,na
50.888,235.0,0.0,1.49451e-08,--,na
50.888,235.25,0.0,1.74605e-08,--,na
50.888,235.5,0.0,1.673935e-08,--,na
50.888,235.75,0.0,1.61124e-08,--,na
50.888,236.0,0.0,1.66771e-08,--,na
50.888,236.25,0.0,1.71764e-08,--,na
50.888,236.5,0.0,1.67699e-08,--,na
50.888,236.75,0.0,1.71399e-08,--,na
50.888,237.0,0.0,1.7294149999999997e-08,--,na
50.888,237.25,0.0,1.7458e-08,--,na
50.888,237.5,0.0,1.74437e-08,--,na
50.888,237.75,0.0,1.65396e-08,--,na
50.888,238.0,0.0,1.75152e-08,--,na
50.888,238.25,0.0,1.78603e-08,--,na
50.888,238.5,0.0,1.7631299999999997e-08,--,na
50.888,238.75,0.0,1.67175e-08,--,na
50.888,239.0,0.0,1.7776449999999998e-08,--,na
50.888,239.25,0.0,1.82767e-08,--,na
50.888,239.5,0.0,1.7090149999999998e-08,--,na
50.888,239.75,0.0,1.78482e-08,--,na
50.888,240.0,0.0,1.74945e-08,--,na
50.888,240.25,0.0,1.7195850000000002e-08,--,na
50.888,240.5,0.0,1.65395e-08,--,na
50.888,240.75,0.0,1.831425e-08,--,na
50.888,241.0,0.0,1.760935e-08,--,na
50.888,241.25,0.0,1.72625e-08,--,na
50.888,241.5,0.0,1.80183e-08,--,na
50.888,241.75,0.0,1.70529e-08,--,na
50.888,242.0,0.0,1.818425e-08,--,na
50.888,242.25,0.0,1.71105e-08,--,na
50.888,242.5,0.0,1.8191400000000002e-08,--,na
50.888,242.75,0.0,1.84776e-08,--,na
50.888,243.0,0.0,1.81093e-08,--,na
50.888,243.25,0.0,1.72017e-08,--,na
50.888,243.5,0.0,1.86395e-08,--,na
50.888,243.75,0.0,1.89376e-08,--,na
50.888,244.0,0.0,1.82089e-08,--,na
50.888,244.25,0.0,1.91802e-08,--,na
50.888,244.5,0.0,1.8363700000000002e-08,--,na
50.888,244.75,0.0,1.87763e-08,--,na
50.888,245.0,0.0,1.87551e-08,--,na
50.888,245.25,0.0,1.97195e-08,--,na
50.888,245.5,0.0,1.96546e-08,--,na
50.888,245.75,0.0,1.899585e-08,--,na
50.888,246.0,0.0,2.09021e-08,--,na
50.888,246.25,0.0,1.944335e-08,--,na
50.888,246.5,0.0,1.93755e-08,--,na
50.888,246.75,0.0,2.02402e-08,--,na
50.888,247.0,0.0,2.00303e-08,--,na
50.888,247.25,0.0,2.01882e-08,--,na
50.888,247.5,0.0,1.9935300000000002e-08,--,na
50.888,247.75,0.0,2.02672e-08,--,na
50.888,248.0,0.0,2.01846e-08,--,na
50.888,248.25,0.0,2.0023650000000002e-08,--,na
50.888,248.5,0.0,2.09675e-08,--,na
50.888,248.75,0.0,2.05005e-08,--,na
50.888,249.0,0.0,2.01514e-08,--,na
50.888,249.25,0.0,1.907735e-08,--,na
50.888,249.5,0.0,2.05135e-08,--,na
50.888,249.75,0.0,1.72986e-08,--,na
50.888,250.0,0.0,2.02906e-08,--,na
50.888,250.25,0.0,2.009775e-08,--,na
50.888,250.5,0.0,1.994605e-08,--,na
50.888,250.75,0.0,1.98257e-08,--,na
50.888,251.0,0.0,1.84073e-08,--,na
50.888,251.25,0.0,2.065375e-08,--,na
50.888,251.5,0.0,1.9550900000000002e-08,--,na
50.888,251.75,0.0,1.88985e-08,--,na
50.888,252.0,0.0,1.94111e-08,--,na
50.888,252.25,0.0,1.83138e-08,--,na
50.888,252.5,0.0,1.87451e-08,--,na
50.888,252.75,0.0,1.87311e-08,--,na
50.888,253.0,0.0,1.812105e-08,--,na
50.888,253.25,0.0,1.74389e-08,--,na
50.888,253.5,0.0,1.87803e-08,--,na
50.888,253.75,0.0,1.87283e-08,--,na
50.888,254.0,0.0,1.75538e-08,--,na
50.888,254.25,0.0,1.79948e-08,--,na
50.888,254.5,0.0,1.7520150000000002e-08,--,na
50.888,254.75,0.0,1.94148e-08,--,na
50.888,255.0,0.0,1.85837e-08,--,na
50.888,255.25,0.0,1.91511e-08,--,na
50.888,255.5,0.0,1.857405e-08,--,na
50.888,255.75,0.0,1.767005e-08,--,na
50.888,256.0,0.0,1.5104e-08,--,na
