ECM File Output,,,,,
Filename (includes date): 2025-09-08-14-24-dic13a-177.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: redo for x axis alignment, 3 breaks,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 6,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 37.366277343749985,,,,,
Y Right: 113.18230078124994,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 29.103125000000002,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 36.30625,,,,,
X max Position (raw - not laser corrected): 898.6828125000001,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
53.366,109.25,0.0,2.831495e-08,--,na
53.366,109.5,0.0,2.86931e-08,--,na
53.366,109.75,0.0,2.8379599999999998e-08,--,na
53.366,110.0,0.0,2.87291e-08,--,na
53.366,110.25,0.0,2.7425899999999998e-08,--,na
53.366,110.5,0.0,2.85184e-08,--,na
53.366,110.75,0.0,2.8114250000000003e-08,--,na
53.366,111.0,0.0,2.7229e-08,--,na
53.366,111.25,0.0,2.77235e-08,--,na
53.366,111.5,0.0,2.79311e-08,--,na
53.366,111.75,0.0,2.799155e-08,--,na
53.366,112.0,0.0,2.8372849999999997e-08,--,na
53.366,112.25,0.0,2.85466e-08,--,na
53.366,112.5,0.0,2.83059e-08,--,na
53.366,112.75,0.0,2.8907750000000003e-08,--,na
53.366,113.0,0.0,2.8516899999999998e-08,--,na
53.366,113.25,0.0,2.89292e-08,--,na
53.366,113.5,0.0,2.93066e-08,--,na
53.366,113.75,0.0,2.83331e-08,--,na
53.366,114.0,0.0,2.93097e-08,--,na
53.366,114.25,0.0,2.86447e-08,--,na
53.366,114.5,0.0,2.84657e-08,--,na
53.366,114.75,0.0,2.80602e-08,--,na
53.366,115.0,0.0,2.84768e-08,--,na
53.366,115.25,0.0,2.84413e-08,--,na
53.366,115.5,0.0,2.69902e-08,--,na
53.366,115.75,0.0,2.91894e-08,--,na
53.366,116.0,0.0,2.797045e-08,--,na
53.366,116.25,0.0,2.87101e-08,--,na
53.366,116.5,0.0,2.90417e-08,--,na
53.366,116.75,0.0,2.88417e-08,--,na
53.366,117.0,0.0,2.87793e-08,--,na
53.366,117.25,0.0,2.86361e-08,--,na
53.366,117.5,0.0,2.8330350000000002e-08,--,na
53.366,117.75,0.0,2.85106e-08,--,na
53.366,118.0,0.0,2.90067e-08,--,na
53.366,118.25,0.0,3.04266e-08,--,na
53.366,118.5,0.0,2.78769e-08,--,na
53.366,118.75,0.0,2.926575e-08,--,na
53.366,119.0,0.0,2.98025e-08,--,na
53.366,119.25,0.0,2.85884e-08,--,na
53.366,119.5,0.0,2.88911e-08,--,na
53.366,119.75,0.0,2.90535e-08,--,na
53.366,120.0,0.0,2.95697e-08,--,na
53.366,120.25,0.0,2.98811e-08,--,na
53.366,120.5,0.0,2.9995699999999996e-08,--,na
53.366,120.75,0.0,3.10615e-08,--,na
53.366,121.0,0.0,3.0266450000000006e-08,--,na
53.366,121.25,0.0,3.07271e-08,--,na
53.366,121.5,0.0,2.9958750000000003e-08,--,na
53.366,121.75,0.0,3.14689e-08,--,na
53.366,122.0,0.0,3.09391e-08,--,na
53.366,122.25,0.0,3.06551e-08,--,na
53.366,122.5,0.0,3.157355e-08,--,na
53.366,122.75,0.0,3.20215e-08,--,na
53.366,123.0,0.0,3.214425e-08,--,na
53.366,123.25,0.0,3.19937e-08,--,na
53.366,123.5,0.0,3.22607e-08,--,na
53.366,123.75,0.0,3.25521e-08,--,na
53.366,124.0,0.0,3.357425e-08,--,na
53.366,124.25,0.0,3.33563e-08,--,na
53.366,124.5,0.0,3.29309e-08,--,na
53.366,124.75,0.0,3.277875e-08,--,na
53.366,125.0,0.0,3.26973e-08,--,na
53.366,125.25,0.0,3.41459e-08,--,na
53.366,125.5,0.0,3.25132e-08,--,na
53.366,125.75,0.0,3.20409e-08,--,na
53.366,126.0,0.0,3.344695e-08,--,na
53.366,126.25,0.0,3.30635e-08,--,na
53.366,126.5,0.0,3.3069e-08,--,na
53.366,126.75,0.0,3.29076e-08,--,na
53.366,127.0,0.0,3.461645e-08,--,na
53.366,127.25,0.0,3.34628e-08,--,na
53.366,127.5,0.0,3.4226000000000005e-08,--,na
53.366,127.75,0.0,3.63388e-08,--,na
53.366,128.0,0.0,3.408025e-08,--,na
53.366,128.25,0.0,3.38898e-08,--,na
53.366,128.5,0.0,3.31012e-08,--,na
53.366,128.75,0.0,3.41627e-08,--,na
53.366,129.0,0.0,3.2011649999999997e-08,--,na
53.366,129.25,0.0,3.33588e-08,--,na
53.366,129.5,0.0,3.24175e-08,--,na
53.366,129.75,0.0,3.32903e-08,--,na
53.366,130.0,0.0,3.334795e-08,--,na
53.366,130.25,0.0,3.19436e-08,--,na
53.366,130.5,0.0,3.459405e-08,--,na
53.366,130.75,0.0,3.42106e-08,--,na
53.366,131.0,0.0,3.43503e-08,--,na
53.366,131.25,0.0,3.46838e-08,--,na
53.366,131.5,0.0,3.48973e-08,--,na
53.366,131.75,0.0,3.440465e-08,--,na
53.366,132.0,0.0,3.47111e-08,--,na
53.366,132.25,0.0,3.42183e-08,--,na
53.366,132.5,0.0,3.43255e-08,--,na
53.366,132.75,0.0,3.400035e-08,--,na
53.366,133.0,0.0,3.55528e-08,--,na
53.366,133.25,0.0,3.556075e-08,--,na
53.366,133.5,0.0,3.42285e-08,--,na
53.366,133.75,0.0,3.50756e-08,--,na
53.366,134.0,0.0,3.4728449999999996e-08,--,na
53.366,134.25,0.0,3.55872e-08,--,na
53.366,134.5,0.0,3.60414e-08,--,na
53.366,134.75,0.0,3.71716e-08,--,na
53.366,135.0,0.0,3.642425e-08,--,na
53.366,135.25,0.0,3.63242e-08,--,na
53.366,135.5,0.0,3.484465e-08,--,na
53.366,135.75,0.0,4.0129e-08,--,na
53.366,136.0,0.0,3.722285e-08,--,na
53.366,136.25,0.0,3.75284e-08,--,na
53.366,136.5,0.0,3.933385e-08,--,na
53.366,136.75,0.0,3.89524e-08,--,na
53.366,137.0,0.0,3.83293e-08,--,na
53.366,137.25,0.0,3.66545e-08,--,na
53.366,137.5,0.0,3.8178549999999996e-08,--,na
53.366,137.75,0.0,4.07336e-08,--,na
53.366,138.0,0.0,4.04546e-08,--,na
53.366,138.25,0.0,4.06372e-08,--,na
53.366,138.5,0.0,4.098345e-08,--,na
53.366,138.75,0.0,4.05884e-08,--,na
53.366,139.0,0.0,4.22499e-08,--,na
53.366,139.25,0.0,4.07882e-08,--,na
53.366,139.5,0.0,4.057775e-08,--,na
53.366,139.75,0.0,4.050205e-08,--,na
53.366,140.0,0.0,4.13652e-08,--,na
53.366,140.25,0.0,4.21165e-08,--,na
53.366,140.5,0.0,4.215255e-08,--,na
53.366,140.75,0.0,4.18346e-08,--,na
53.366,141.0,0.0,4.31134e-08,--,na
53.366,141.25,0.0,4.45292e-08,--,na
53.366,141.5,0.0,4.34459e-08,--,na
53.366,141.75,0.0,4.30152e-08,--,na
53.366,142.0,0.0,4.32997e-08,--,na
53.366,142.25,0.0,4.39545e-08,--,na
53.366,142.5,0.0,4.042305e-08,--,na
53.366,142.75,0.0,4.09401e-08,--,na
53.366,143.0,0.0,4.315525e-08,--,na
53.366,143.25,0.0,4.17083e-08,--,na
53.366,143.5,0.0,4.34738e-08,--,na
53.366,143.75,0.0,4.48311e-08,--,na
53.366,144.0,0.0,4.39485e-08,--,na
53.366,144.25,0.0,4.59089e-08,--,na
53.366,144.5,0.0,4.511355e-08,--,na
53.366,144.75,0.0,4.3426649999999997e-08,--,na
53.366,145.0,0.0,4.19717e-08,--,na
53.366,145.25,0.0,4.40667e-08,--,na
53.366,145.5,0.0,4.472465e-08,--,na
53.366,145.75,0.0,4.3249500000000006e-08,--,na
53.366,146.0,0.0,4.15645e-08,--,na
53.366,146.25,0.0,4.354075e-08,--,na
53.366,146.5,0.0,4.13561e-08,--,na
53.366,146.75,0.0,4.192265e-08,--,na
53.366,147.0,0.0,4.41797e-08,--,na
53.366,147.25,0.0,4.28574e-08,--,na
53.366,147.5,0.0,4.05446e-08,--,na
53.366,147.75,0.0,3.86127e-08,--,na
53.366,148.0,0.0,4.09259e-08,--,na
53.366,148.25,0.0,4.060855e-08,--,na
53.366,148.5,0.0,4.1077e-08,--,na
53.366,148.75,0.0,4.2134e-08,--,na
53.366,149.0,0.0,4.05817e-08,--,na
53.366,149.25,0.0,3.9484e-08,--,na
53.366,149.5,0.0,3.99374e-08,--,na
53.366,149.75,0.0,3.96428e-08,--,na
53.366,150.0,0.0,3.78263e-08,--,na
53.366,150.25,0.0,3.731365e-08,--,na
53.366,150.5,0.0,3.78679e-08,--,na
53.366,150.75,0.0,3.56383e-08,--,na
53.366,151.0,0.0,3.80322e-08,--,na
53.366,151.25,0.0,3.559585e-08,--,na
53.366,151.5,0.0,3.5804649999999996e-08,--,na
53.366,151.75,0.0,3.54735e-08,--,na
53.366,152.0,0.0,3.42603e-08,--,na
53.366,152.25,0.0,3.60508e-08,--,na
53.366,152.5,0.0,3.2548999999999996e-08,--,na
53.366,152.75,0.0,3.25735e-08,--,na
53.366,153.0,0.0,3.17258e-08,--,na
53.366,153.25,0.0,3.16476e-08,--,na
53.366,153.5,0.0,3.118845e-08,--,na
53.366,153.75,0.0,3.03739e-08,--,na
53.366,154.0,0.0,2.9971250000000004e-08,--,na
53.366,154.25,0.0,3.0044e-08,--,na
53.366,154.5,0.0,3.039225e-08,--,na
53.366,154.75,0.0,2.9175e-08,--,na
53.366,155.0,0.0,3.19291e-08,--,na
53.366,155.25,0.0,3.033665e-08,--,na
53.366,155.5,0.0,2.95708e-08,--,na
53.366,155.75,0.0,2.83225e-08,--,na
53.366,156.0,0.0,2.75959e-08,--,na
53.366,156.25,0.0,2.99238e-08,--,na
53.366,156.5,0.0,2.625225e-08,--,na
53.366,156.75,0.0,2.65919e-08,--,na
53.366,157.0,0.0,2.625015e-08,--,na
53.366,157.25,0.0,2.64272e-08,--,na
53.366,157.5,0.0,2.61812e-08,--,na
53.366,157.75,0.0,2.61111e-08,--,na
53.366,158.0,0.0,2.68566e-08,--,na
53.366,158.25,0.0,2.736645e-08,--,na
53.366,158.5,0.0,2.66819e-08,--,na
53.366,158.75,0.0,2.6755499999999998e-08,--,na
53.366,159.0,0.0,2.659265e-08,--,na
53.366,159.25,0.0,2.71987e-08,--,na
53.366,159.5,0.0,2.5612e-08,--,na
53.366,159.75,0.0,2.60361e-08,--,na
53.366,160.0,0.0,2.82033e-08,--,na
53.366,160.25,0.0,2.6220550000000002e-08,--,na
53.366,160.5,0.0,2.57176e-08,--,na
53.366,160.75,0.0,2.3238699999999998e-08,--,na
53.366,161.0,0.0,2.4851899999999998e-08,--,na
53.366,161.25,0.0,2.745e-08,--,na
53.366,161.5,0.0,2.609e-08,--,na
53.366,161.75,0.0,2.78901e-08,--,na
53.366,162.0,0.0,2.8228800000000003e-08,--,na
53.366,162.25,0.0,2.67391e-08,--,na
53.366,162.5,0.0,2.88774e-08,--,na
53.366,162.75,0.0,2.672865e-08,--,na
53.366,163.0,0.0,2.780165e-08,--,na
53.366,163.25,0.0,2.63814e-08,--,na
53.366,163.5,0.0,2.84549e-08,--,na
53.366,163.75,0.0,2.73093e-08,--,na
53.366,164.0,0.0,2.57215e-08,--,na
53.366,164.25,0.0,2.72237e-08,--,na
53.366,164.5,0.0,2.59888e-08,--,na
53.366,164.75,0.0,2.6618e-08,--,na
53.366,165.0,0.0,2.68231e-08,--,na
53.366,165.25,0.0,2.5248850000000002e-08,--,na
53.366,165.5,0.0,2.79731e-08,--,na
53.366,165.75,0.0,2.66077e-08,--,na
53.366,166.0,0.0,2.56161e-08,--,na
53.366,166.25,0.0,2.629905e-08,--,na
53.366,166.5,0.0,2.48697e-08,--,na
53.366,166.75,0.0,2.854315e-08,--,na
53.366,167.0,0.0,2.72819e-08,--,na
53.366,167.25,0.0,2.606115e-08,--,na
53.366,167.5,0.0,2.80686e-08,--,na
53.366,167.75,0.0,2.601705e-08,--,na
53.366,168.0,0.0,1.9162e-08,--,na
53.366,168.25,0.0,2.7109e-08,--,na
53.366,168.5,0.0,2.65573e-08,--,na
53.366,168.75,0.0,2.6521399999999998e-08,--,na
53.366,169.0,0.0,2.5453e-08,--,na
53.366,169.25,0.0,2.6566549999999998e-08,--,na
53.366,169.5,0.0,2.66739e-08,--,na
53.366,169.75,0.0,2.54555e-08,--,na
53.366,170.0,0.0,2.5289600000000002e-08,--,na
53.366,170.25,0.0,2.45668e-08,--,na
53.366,170.5,0.0,2.38374e-08,--,na
53.366,170.75,0.0,2.5503699999999998e-08,--,na
53.366,171.0,0.0,2.652765e-08,--,na
53.366,171.25,0.0,2.43091e-08,--,na
53.366,171.5,0.0,2.8312250000000003e-08,--,na
53.366,171.75,0.0,2.67798e-08,--,na
53.366,172.0,0.0,2.65615e-08,--,na
53.366,172.25,0.0,2.69036e-08,--,na
53.366,172.5,0.0,2.6506e-08,--,na
53.366,172.75,0.0,2.645805e-08,--,na
53.366,173.0,0.0,2.42556e-08,--,na
53.366,173.25,0.0,2.600485e-08,--,na
53.366,173.5,0.0,2.54622e-08,--,na
53.366,173.75,0.0,2.56365e-08,--,na
53.366,174.0,0.0,2.7321700000000002e-08,--,na
53.366,174.25,0.0,2.6268e-08,--,na
53.366,174.5,0.0,2.8193e-08,--,na
53.366,174.75,0.0,2.78709e-08,--,na
53.366,175.0,0.0,2.76065e-08,--,na
53.366,175.25,0.0,2.61604e-08,--,na
53.366,175.5,0.0,2.71744e-08,--,na
53.366,175.75,0.0,2.680225e-08,--,na
53.366,176.0,0.0,2.6114599999999997e-08,--,na
53.366,176.25,0.0,3.05735e-08,--,na
53.366,176.5,0.0,2.57792e-08,--,na
53.366,176.75,0.0,2.644265e-08,--,na
53.366,177.0,0.0,2.6498100000000002e-08,--,na
53.366,177.25,0.0,2.59557e-08,--,na
53.366,177.5,0.0,2.77755e-08,--,na
53.366,177.75,0.0,2.644385e-08,--,na
53.366,178.0,0.0,2.80101e-08,--,na
53.366,178.25,0.0,2.80668e-08,--,na
53.366,178.5,0.0,2.843805e-08,--,na
53.366,178.75,0.0,2.846845e-08,--,na
53.366,179.0,0.0,2.81412e-08,--,na
53.366,179.25,0.0,2.848745e-08,--,na
53.366,179.5,0.0,2.78024e-08,--,na
53.366,179.75,0.0,2.724165e-08,--,na
53.366,180.0,0.0,2.877665e-08,--,na
53.366,180.25,0.0,2.79266e-08,--,na
53.366,180.5,0.0,2.79753e-08,--,na
53.366,180.75,0.0,2.9080199999999997e-08,--,na
53.366,181.0,0.0,2.90631e-08,--,na
53.366,181.25,0.0,2.98243e-08,--,na
53.366,181.5,0.0,2.86501e-08,--,na
53.366,181.75,0.0,3.018555e-08,--,na
53.366,182.0,0.0,3.05661e-08,--,na
53.366,182.25,0.0,2.94688e-08,--,na
53.366,182.5,0.0,2.963815e-08,--,na
53.366,182.75,0.0,2.9418e-08,--,na
53.366,183.0,0.0,2.97514e-08,--,na
53.366,183.25,0.0,3.06487e-08,--,na
53.366,183.5,0.0,3.04144e-08,--,na
53.366,183.75,0.0,2.999725e-08,--,na
53.366,184.0,0.0,3.01757e-08,--,na
53.366,184.25,0.0,2.99071e-08,--,na
53.366,184.5,0.0,3.154435e-08,--,na
53.366,184.75,0.0,3.1888800000000004e-08,--,na
53.366,185.0,0.0,3.19075e-08,--,na
53.366,185.25,0.0,3.29586e-08,--,na
53.366,185.5,0.0,3.27581e-08,--,na
53.366,185.75,0.0,3.2769649999999996e-08,--,na
53.366,186.0,0.0,3.29402e-08,--,na
53.366,186.25,0.0,3.35691e-08,--,na
53.366,186.5,0.0,3.37277e-08,--,na
53.366,186.75,0.0,3.35426e-08,--,na
53.366,187.0,0.0,3.49297e-08,--,na
53.366,187.25,0.0,3.49303e-08,--,na
53.366,187.5,0.0,3.53593e-08,--,na
53.366,187.75,0.0,3.5632699999999996e-08,--,na
53.366,188.0,0.0,3.61791e-08,--,na
53.366,188.25,0.0,3.55526e-08,--,na
53.366,188.5,0.0,3.535195e-08,--,na
53.366,188.75,0.0,3.64385e-08,--,na
53.366,189.0,0.0,3.58462e-08,--,na
53.366,189.25,0.0,3.59205e-08,--,na
53.366,189.5,0.0,3.66445e-08,--,na
53.366,189.75,0.0,3.6776699999999996e-08,--,na
53.366,190.0,0.0,3.722115e-08,--,na
53.366,190.25,0.0,3.92228e-08,--,na
53.366,190.5,0.0,3.904655e-08,--,na
53.366,190.75,0.0,4.02996e-08,--,na
53.366,191.0,0.0,4.1555599999999997e-08,--,na
53.366,191.25,0.0,4.23189e-08,--,na
53.366,191.5,0.0,4.257885e-08,--,na
53.366,191.75,0.0,4.27838e-08,--,na
53.366,192.0,0.0,4.2305e-08,--,na
53.366,192.25,0.0,4.32893e-08,--,na
53.366,192.5,0.0,4.3806e-08,--,na
53.366,192.75,0.0,4.52645e-08,--,na
53.366,193.0,0.0,4.43031e-08,--,na
53.366,193.25,0.0,4.5837e-08,--,na
53.366,193.5,0.0,4.643435e-08,--,na
53.366,193.75,0.0,4.70811e-08,--,na
53.366,194.0,0.0,4.69295e-08,--,na
53.366,194.25,0.0,4.844085e-08,--,na
53.366,194.5,0.0,4.94559e-08,--,na
53.366,194.75,0.0,4.98733e-08,--,na
53.366,195.0,0.0,4.95514e-08,--,na
53.366,195.25,0.0,5.1636049999999996e-08,--,na
53.366,195.5,0.0,5.10537e-08,--,na
53.366,195.75,0.0,5.27429e-08,--,na
53.366,196.0,0.0,5.42113e-08,--,na
53.366,196.25,0.0,5.44589e-08,--,na
53.366,196.5,0.0,5.48951e-08,--,na
53.366,196.75,0.0,5.432385e-08,--,na
53.366,197.0,0.0,5.59978e-08,--,na
53.366,197.25,0.0,5.65419e-08,--,na
53.366,197.5,0.0,5.59641e-08,--,na
53.366,197.75,0.0,5.60272e-08,--,na
53.366,198.0,0.0,5.55409e-08,--,na
53.366,198.25,0.0,5.61709e-08,--,na
53.366,198.5,0.0,5.622e-08,--,na
53.366,198.75,0.0,5.67132e-08,--,na
53.366,199.0,0.0,5.71813e-08,--,na
53.366,199.25,0.0,5.72618e-08,--,na
53.366,199.5,0.0,5.88341e-08,--,na
53.366,199.75,0.0,5.8427e-08,--,na
53.366,200.0,0.0,5.64293e-08,--,na
53.366,200.25,0.0,5.8649750000000005e-08,--,na
53.366,200.5,0.0,5.89072e-08,--,na
53.366,200.75,0.0,5.8457e-08,--,na
53.366,201.0,0.0,5.70315e-08,--,na
53.366,201.25,0.0,5.7454350000000005e-08,--,na
53.366,201.5,0.0,5.72103e-08,--,na
53.366,201.75,0.0,5.71073e-08,--,na
53.366,202.0,0.0,5.73508e-08,--,na
53.366,202.25,0.0,5.69257e-08,--,na
53.366,202.5,0.0,5.596845e-08,--,na
53.366,202.75,0.0,5.7114500000000005e-08,--,na
53.366,203.0,0.0,5.64053e-08,--,na
53.366,203.25,0.0,5.64516e-08,--,na
53.366,203.5,0.0,5.72349e-08,--,na
53.366,203.75,0.0,5.63165e-08,--,na
53.366,204.0,0.0,5.48896e-08,--,na
53.366,204.25,0.0,5.601155e-08,--,na
53.366,204.5,0.0,5.58175e-08,--,na
53.366,204.75,0.0,5.456405e-08,--,na
53.366,205.0,0.0,5.37384e-08,--,na
53.366,205.25,0.0,5.3500400000000004e-08,--,na
53.366,205.5,0.0,5.2260649999999995e-08,--,na
53.366,205.75,0.0,5.24752e-08,--,na
53.366,206.0,0.0,5.14436e-08,--,na
53.366,206.25,0.0,5.154425e-08,--,na
53.366,206.5,0.0,4.93411e-08,--,na
53.366,206.75,0.0,4.83217e-08,--,na
53.366,207.0,0.0,4.87121e-08,--,na
53.366,207.25,0.0,4.79449e-08,--,na
53.366,207.5,0.0,4.81086e-08,--,na
53.366,207.75,0.0,4.73351e-08,--,na
53.366,208.0,0.0,4.71864e-08,--,na
53.366,208.25,0.0,4.776e-08,--,na
53.366,208.5,0.0,4.70402e-08,--,na
53.366,208.75,0.0,4.711115e-08,--,na
53.366,209.0,0.0,4.66553e-08,--,na
53.366,209.25,0.0,4.487215e-08,--,na
53.366,209.5,0.0,4.57052e-08,--,na
53.366,209.75,0.0,4.38349e-08,--,na
53.366,210.0,0.0,4.34262e-08,--,na
53.366,210.25,0.0,4.281115e-08,--,na
53.366,210.5,0.0,4.30183e-08,--,na
53.366,210.75,0.0,4.2495699999999996e-08,--,na
53.366,211.0,0.0,4.21132e-08,--,na
53.366,211.25,0.0,4.155745e-08,--,na
53.366,211.5,0.0,4.16797e-08,--,na
53.366,211.75,0.0,4.0905499999999995e-08,--,na
53.366,212.0,0.0,4.19107e-08,--,na
53.366,212.25,0.0,4.087465e-08,--,na
53.366,212.5,0.0,4.02086e-08,--,na
53.366,212.75,0.0,4.02368e-08,--,na
53.366,213.0,0.0,4.05271e-08,--,na
53.366,213.25,0.0,4.01279e-08,--,na
53.366,213.5,0.0,4.05266e-08,--,na
53.366,213.75,0.0,3.97571e-08,--,na
53.366,214.0,0.0,3.9635e-08,--,na
53.366,214.25,0.0,3.92491e-08,--,na
53.366,214.5,0.0,3.87671e-08,--,na
53.366,214.75,0.0,3.84928e-08,--,na
53.366,215.0,0.0,3.826775e-08,--,na
53.366,215.25,0.0,3.751695e-08,--,na
53.366,215.5,0.0,3.74197e-08,--,na
53.366,215.75,0.0,3.67881e-08,--,na
53.366,216.0,0.0,3.74583e-08,--,na
53.366,216.25,0.0,3.71325e-08,--,na
53.366,216.5,0.0,3.7137e-08,--,na
53.366,216.75,0.0,3.70768e-08,--,na
53.366,217.0,0.0,3.720675e-08,--,na
53.366,217.25,0.0,3.6740400000000005e-08,--,na
53.366,217.5,0.0,3.56874e-08,--,na
53.366,217.75,0.0,3.66402e-08,--,na
53.366,218.0,0.0,3.72468e-08,--,na
53.366,218.25,0.0,3.65204e-08,--,na
53.366,218.5,0.0,3.640985e-08,--,na
53.366,218.75,0.0,3.70316e-08,--,na
53.366,219.0,0.0,3.59416e-08,--,na
53.366,219.25,0.0,3.5467050000000005e-08,--,na
53.366,219.5,0.0,3.4895e-08,--,na
53.366,219.75,0.0,3.44852e-08,--,na
53.366,220.0,0.0,3.397275e-08,--,na
53.366,220.25,0.0,3.4390700000000004e-08,--,na
53.366,220.5,0.0,3.50392e-08,--,na
53.366,220.75,0.0,3.34728e-08,--,na
53.366,221.0,0.0,3.40468e-08,--,na
53.366,221.25,0.0,3.38425e-08,--,na
53.366,221.5,0.0,3.31507e-08,--,na
53.366,221.75,0.0,3.4109000000000005e-08,--,na
53.366,222.0,0.0,3.50398e-08,--,na
53.366,222.25,0.0,3.448355e-08,--,na
53.366,222.5,0.0,3.45553e-08,--,na
53.366,222.75,0.0,3.32155e-08,--,na
53.366,223.0,0.0,3.37501e-08,--,na
53.366,223.25,0.0,3.3657550000000005e-08,--,na
53.366,223.5,0.0,3.65817e-08,--,na
53.366,223.75,0.0,3.36208e-08,--,na
53.366,224.0,0.0,3.30672e-08,--,na
53.366,224.25,0.0,3.382435e-08,--,na
53.366,224.5,0.0,3.30464e-08,--,na
53.366,224.75,0.0,3.33152e-08,--,na
53.366,225.0,0.0,3.35711e-08,--,na
53.366,225.25,0.0,3.3313800000000005e-08,--,na
53.366,225.5,0.0,3.28123e-08,--,na
53.366,225.75,0.0,3.34683e-08,--,na
53.366,226.0,0.0,3.305745e-08,--,na
53.366,226.25,0.0,3.3902499999999995e-08,--,na
53.366,226.5,0.0,3.34429e-08,--,na
53.366,226.75,0.0,3.60583e-08,--,na
53.366,227.0,0.0,3.490495e-08,--,na
53.366,227.25,0.0,3.47942e-08,--,na
53.366,227.5,0.0,3.42675e-08,--,na
53.366,227.75,0.0,3.538575e-08,--,na
53.366,228.0,0.0,3.63279e-08,--,na
53.366,228.25,0.0,3.5749400000000006e-08,--,na
53.366,228.5,0.0,3.51374e-08,--,na
53.366,228.75,0.0,3.56548e-08,--,na
53.366,229.0,0.0,3.5845e-08,--,na
53.366,229.25,0.0,3.5160500000000006e-08,--,na
53.366,229.5,0.0,3.50939e-08,--,na
53.366,229.75,0.0,3.589245e-08,--,na
53.366,230.0,0.0,3.4984e-08,--,na
53.366,230.25,0.0,3.627255e-08,--,na
53.366,230.5,0.0,3.60095e-08,--,na
53.366,230.75,0.0,3.755125e-08,--,na
53.366,231.0,0.0,3.738385e-08,--,na
53.366,231.25,0.0,3.72151e-08,--,na
53.366,231.5,0.0,3.707085e-08,--,na
53.366,231.75,0.0,3.8358e-08,--,na
53.366,232.0,0.0,3.85273e-08,--,na
53.366,232.25,0.0,3.9103500000000003e-08,--,na
53.366,232.5,0.0,3.77474e-08,--,na
53.366,232.75,0.0,3.84867e-08,--,na
53.366,233.0,0.0,3.9095e-08,--,na
53.366,233.25,0.0,3.89532e-08,--,na
53.366,233.5,0.0,3.97325e-08,--,na
53.366,233.75,0.0,3.9480550000000003e-08,--,na
53.366,234.0,0.0,3.97165e-08,--,na
53.366,234.25,0.0,3.951585e-08,--,na
53.366,234.5,0.0,4.00051e-08,--,na
53.366,234.75,0.0,4.03955e-08,--,na
53.366,235.0,0.0,3.93898e-08,--,na
53.366,235.25,0.0,4.01061e-08,--,na
53.366,235.5,0.0,4.06393e-08,--,na
53.366,235.75,0.0,4.092915e-08,--,na
53.366,236.0,0.0,4.07743e-08,--,na
53.366,236.25,0.0,4.0253699999999995e-08,--,na
53.366,236.5,0.0,4.00851e-08,--,na
53.366,236.75,0.0,4.02134e-08,--,na
53.366,237.0,0.0,3.96989e-08,--,na
53.366,237.25,0.0,3.6913649999999996e-08,--,na
53.366,237.5,0.0,3.87259e-08,--,na
53.366,237.75,0.0,3.9400550000000005e-08,--,na
53.366,238.0,0.0,3.8216e-08,--,na
53.366,238.25,0.0,4.00966e-08,--,na
53.366,238.5,0.0,4.00316e-08,--,na
53.366,238.75,0.0,3.8399600000000005e-08,--,na
53.366,239.0,0.0,3.889285e-08,--,na
53.366,239.25,0.0,3.9011e-08,--,na
53.366,239.5,0.0,3.78404e-08,--,na
53.366,239.75,0.0,3.80786e-08,--,na
53.366,240.0,0.0,3.7724300000000004e-08,--,na
53.366,240.25,0.0,3.67261e-08,--,na
53.366,240.5,0.0,3.54044e-08,--,na
53.366,240.75,0.0,3.5044200000000004e-08,--,na
53.366,241.0,0.0,3.49327e-08,--,na
53.366,241.25,0.0,3.627805e-08,--,na
53.366,241.5,0.0,3.41362e-08,--,na
53.366,241.75,0.0,3.37288e-08,--,na
53.366,242.0,0.0,3.3536e-08,--,na
53.366,242.25,0.0,3.3787349999999996e-08,--,na
53.366,242.5,0.0,3.37783e-08,--,na
53.366,242.75,0.0,3.26488e-08,--,na
53.366,243.0,0.0,3.314e-08,--,na
53.366,243.25,0.0,3.274935e-08,--,na
53.366,243.5,0.0,3.24333e-08,--,na
53.366,243.75,0.0,3.159095e-08,--,na
53.366,244.0,0.0,3.17488e-08,--,na
53.366,244.25,0.0,3.00645e-08,--,na
53.366,244.5,0.0,2.9674e-08,--,na
53.366,244.75,0.0,2.9266e-08,--,na
53.366,245.0,0.0,2.81804e-08,--,na
53.366,245.25,0.0,2.84064e-08,--,na
53.366,245.5,0.0,2.90351e-08,--,na
53.366,245.75,0.0,2.87015e-08,--,na
53.366,246.0,0.0,2.73063e-08,--,na
53.366,246.25,0.0,2.8609e-08,--,na
53.366,246.5,0.0,2.89658e-08,--,na
53.366,246.75,0.0,2.868275e-08,--,na
53.366,247.0,0.0,2.9221400000000003e-08,--,na
53.366,247.25,0.0,2.89946e-08,--,na
