ECM File Output,,,,,
Filename (includes date): 2025-09-08-08-19-dic13-174.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: 3breaks, top 3cm broke off prescan,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 6,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 34.162007812499986,,,,,
Y Right: 105.23587109374995,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 77.415625,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 84.415625,,,,,
X max Position (raw - not laser corrected): 959.4125,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
86.162,624.25,0.0,3.8963099999999995e-08,--,na
86.162,624.5,0.0,3.9344100000000004e-08,--,na
86.162,624.75,0.0,3.97966e-08,--,na
86.162,625.0,0.0,3.9955e-08,--,na
86.162,625.25,0.0,4.189595e-08,--,na
86.162,625.5,0.0,4.05005e-08,--,na
86.162,625.75,0.0,4.03821e-08,--,na
86.162,626.0,0.0,4.04163e-08,--,na
86.162,626.25,0.0,3.99612e-08,--,na
86.162,626.5,0.0,4.1351e-08,--,na
86.162,626.75,0.0,4.11234e-08,--,na
86.162,627.0,0.0,4.15276e-08,--,na
86.162,627.25,0.0,4.103595e-08,--,na
86.162,627.5,0.0,4.19759e-08,--,na
86.162,627.75,0.0,4.182775e-08,--,na
86.162,628.0,0.0,4.23742e-08,--,na
86.162,628.25,0.0,4.282275e-08,--,na
86.162,628.5,0.0,4.0562e-08,--,na
86.162,628.75,0.0,4.179595e-08,--,na
86.162,629.0,0.0,4.22727e-08,--,na
86.162,629.25,0.0,4.247095e-08,--,na
86.162,629.5,0.0,4.288585e-08,--,na
86.162,629.75,0.0,4.19989e-08,--,na
86.162,630.0,0.0,4.2757000000000004e-08,--,na
86.162,630.25,0.0,4.24139e-08,--,na
86.162,630.5,0.0,4.3337049999999996e-08,--,na
86.162,630.75,0.0,4.29049e-08,--,na
86.162,631.0,0.0,4.34592e-08,--,na
86.162,631.25,0.0,4.249905e-08,--,na
86.162,631.5,0.0,4.3255049999999995e-08,--,na
86.162,631.75,0.0,4.25428e-08,--,na
86.162,632.0,0.0,4.27439e-08,--,na
86.162,632.25,0.0,4.29209e-08,--,na
86.162,632.5,0.0,4.30257e-08,--,na
86.162,632.75,0.0,4.33972e-08,--,na
86.162,633.0,0.0,4.306055e-08,--,na
86.162,633.25,0.0,4.31061e-08,--,na
86.162,633.5,0.0,4.33872e-08,--,na
86.162,633.75,0.0,4.318195e-08,--,na
86.162,634.0,0.0,4.28319e-08,--,na
86.162,634.25,0.0,4.28428e-08,--,na
86.162,634.5,0.0,4.26306e-08,--,na
86.162,634.75,0.0,4.25859e-08,--,na
86.162,635.0,0.0,4.261745e-08,--,na
86.162,635.25,0.0,4.2385e-08,--,na
86.162,635.5,0.0,4.2064250000000006e-08,--,na
86.162,635.75,0.0,4.20339e-08,--,na
86.162,636.0,0.0,4.205875e-08,--,na
86.162,636.25,0.0,4.17131e-08,--,na
86.162,636.5,0.0,4.1552950000000005e-08,--,na
86.162,636.75,0.0,4.17182e-08,--,na
86.162,637.0,0.0,3.74791e-08,--,na
86.162,637.25,0.0,3.96182e-08,--,na
86.162,637.5,0.0,4.10851e-08,--,na
86.162,637.75,0.0,4.0615699999999995e-08,--,na
86.162,638.0,0.0,4.13544e-08,--,na
86.162,638.25,0.0,4.05599e-08,--,na
86.162,638.5,0.0,4.028955e-08,--,na
86.162,638.75,0.0,4.00379e-08,--,na
86.162,639.0,0.0,3.967335e-08,--,na
86.162,639.25,0.0,3.95038e-08,--,na
86.162,639.5,0.0,3.8808e-08,--,na
86.162,639.75,0.0,3.87575e-08,--,na
86.162,640.0,0.0,3.81569e-08,--,na
86.162,640.25,0.0,3.834775e-08,--,na
86.162,640.5,0.0,3.75869e-08,--,na
86.162,640.75,0.0,3.76898e-08,--,na
86.162,641.0,0.0,3.737395e-08,--,na
86.162,641.25,0.0,3.7515249999999996e-08,--,na
86.162,641.5,0.0,3.73784e-08,--,na
86.162,641.75,0.0,3.68894e-08,--,na
86.162,642.0,0.0,3.6975250000000005e-08,--,na
86.162,642.25,0.0,3.646455e-08,--,na
86.162,642.5,0.0,3.59102e-08,--,na
86.162,642.75,0.0,3.6245449999999996e-08,--,na
86.162,643.0,0.0,3.66678e-08,--,na
86.162,643.25,0.0,3.60144e-08,--,na
86.162,643.5,0.0,3.62887e-08,--,na
86.162,643.75,0.0,3.56071e-08,--,na
86.162,644.0,0.0,3.529465e-08,--,na
86.162,644.25,0.0,3.52129e-08,--,na
86.162,644.5,0.0,3.543515e-08,--,na
86.162,644.75,0.0,3.45428e-08,--,na
86.162,645.0,0.0,3.47915e-08,--,na
86.162,645.25,0.0,3.45756e-08,--,na
86.162,645.5,0.0,3.48065e-08,--,na
86.162,645.75,0.0,3.52023e-08,--,na
86.162,646.0,0.0,3.4445099999999994e-08,--,na
86.162,646.25,0.0,3.420245e-08,--,na
86.162,646.5,0.0,3.43245e-08,--,na
86.162,646.75,0.0,3.40006e-08,--,na
86.162,647.0,0.0,3.396105e-08,--,na
86.162,647.25,0.0,3.42058e-08,--,na
86.162,647.5,0.0,3.41506e-08,--,na
86.162,647.75,0.0,3.4694999999999994e-08,--,na
86.162,648.0,0.0,3.36093e-08,--,na
86.162,648.25,0.0,3.37188e-08,--,na
86.162,648.5,0.0,3.2441649999999995e-08,--,na
86.162,648.75,0.0,3.37464e-08,--,na
86.162,649.0,0.0,3.341275e-08,--,na
86.162,649.25,0.0,3.343085e-08,--,na
86.162,649.5,0.0,3.358105e-08,--,na
86.162,649.75,0.0,3.33082e-08,--,na
86.162,650.0,0.0,3.27126e-08,--,na
86.162,650.25,0.0,3.326335e-08,--,na
86.162,650.5,0.0,3.277985e-08,--,na
86.162,650.75,0.0,3.26108e-08,--,na
86.162,651.0,0.0,3.318115e-08,--,na
86.162,651.25,0.0,3.28142e-08,--,na
86.162,651.5,0.0,3.204525e-08,--,na
86.162,651.75,0.0,3.2454e-08,--,na
86.162,652.0,0.0,3.1948150000000004e-08,--,na
86.162,652.25,0.0,3.22372e-08,--,na
86.162,652.5,0.0,3.19e-08,--,na
86.162,652.75,0.0,3.19162e-08,--,na
86.162,653.0,0.0,3.195815e-08,--,na
86.162,653.25,0.0,3.17996e-08,--,na
86.162,653.5,0.0,3.15976e-08,--,na
86.162,653.75,0.0,3.13876e-08,--,na
86.162,654.0,0.0,3.13848e-08,--,na
86.162,654.25,0.0,3.14279e-08,--,na
86.162,654.5,0.0,3.128175e-08,--,na
86.162,654.75,0.0,3.14967e-08,--,na
86.162,655.0,0.0,3.070275e-08,--,na
86.162,655.25,0.0,3.115095e-08,--,na
86.162,655.5,0.0,3.16254e-08,--,na
86.162,655.75,0.0,3.0700500000000004e-08,--,na
86.162,656.0,0.0,3.11243e-08,--,na
86.162,656.25,0.0,3.093435e-08,--,na
86.162,656.5,0.0,3.0642e-08,--,na
86.162,656.75,0.0,3.1058e-08,--,na
86.162,657.0,0.0,3.15528e-08,--,na
86.162,657.25,0.0,3.09652e-08,--,na
86.162,657.5,0.0,3.11999e-08,--,na
86.162,657.75,0.0,3.07676e-08,--,na
86.162,658.0,0.0,3.13871e-08,--,na
86.162,658.25,0.0,3.15261e-08,--,na
86.162,658.5,0.0,3.17709e-08,--,na
86.162,658.75,0.0,3.18005e-08,--,na
86.162,659.0,0.0,3.16369e-08,--,na
86.162,659.25,0.0,3.193165e-08,--,na
86.162,659.5,0.0,3.19036e-08,--,na
86.162,659.75,0.0,3.20052e-08,--,na
86.162,660.0,0.0,3.19523e-08,--,na
86.162,660.25,0.0,3.2577e-08,--,na
86.162,660.5,0.0,3.1869e-08,--,na
86.162,660.75,0.0,3.2144e-08,--,na
86.162,661.0,0.0,3.244765e-08,--,na
86.162,661.25,0.0,3.22172e-08,--,na
86.162,661.5,0.0,3.23218e-08,--,na
86.162,661.75,0.0,3.2243799999999997e-08,--,na
86.162,662.0,0.0,3.2568000000000004e-08,--,na
86.162,662.25,0.0,3.2894e-08,--,na
86.162,662.5,0.0,3.23589e-08,--,na
86.162,662.75,0.0,3.2499799999999996e-08,--,na
86.162,663.0,0.0,3.25343e-08,--,na
86.162,663.25,0.0,3.2713250000000003e-08,--,na
86.162,663.5,0.0,3.27586e-08,--,na
86.162,663.75,0.0,3.259585e-08,--,na
86.162,664.0,0.0,3.283065e-08,--,na
86.162,664.25,0.0,3.2944e-08,--,na
86.162,664.5,0.0,3.28326e-08,--,na
86.162,664.75,0.0,3.2991e-08,--,na
86.162,665.0,0.0,3.3028349999999995e-08,--,na
86.162,665.25,0.0,3.34396e-08,--,na
86.162,665.5,0.0,3.26627e-08,--,na
86.162,665.75,0.0,3.34144e-08,--,na
86.162,666.0,0.0,3.29818e-08,--,na
86.162,666.25,0.0,3.313575e-08,--,na
86.162,666.5,0.0,3.42859e-08,--,na
86.162,666.75,0.0,3.31577e-08,--,na
86.162,667.0,0.0,3.338235e-08,--,na
86.162,667.25,0.0,3.37713e-08,--,na
86.162,667.5,0.0,3.3502449999999996e-08,--,na
86.162,667.75,0.0,3.4208e-08,--,na
86.162,668.0,0.0,3.35931e-08,--,na
86.162,668.25,0.0,3.3556899999999995e-08,--,na
86.162,668.5,0.0,3.37592e-08,--,na
86.162,668.75,0.0,3.383225e-08,--,na
86.162,669.0,0.0,3.43943e-08,--,na
86.162,669.25,0.0,3.410615e-08,--,na
86.162,669.5,0.0,3.37956e-08,--,na
86.162,669.75,0.0,3.41242e-08,--,na
86.162,670.0,0.0,3.43431e-08,--,na
86.162,670.25,0.0,3.414615e-08,--,na
86.162,670.5,0.0,3.40372e-08,--,na
86.162,670.75,0.0,3.4289e-08,--,na
86.162,671.0,0.0,3.4245800000000003e-08,--,na
86.162,671.25,0.0,3.48983e-08,--,na
86.162,671.5,0.0,3.39574e-08,--,na
86.162,671.75,0.0,3.39919e-08,--,na
86.162,672.0,0.0,3.373825e-08,--,na
86.162,672.25,0.0,3.41331e-08,--,na
86.162,672.5,0.0,3.38214e-08,--,na
86.162,672.75,0.0,3.39909e-08,--,na
86.162,673.0,0.0,3.335925e-08,--,na
86.162,673.25,0.0,3.38242e-08,--,na
86.162,673.5,0.0,3.33139e-08,--,na
86.162,673.75,0.0,3.35041e-08,--,na
86.162,674.0,0.0,3.38941e-08,--,na
86.162,674.25,0.0,3.314945e-08,--,na
86.162,674.5,0.0,3.33719e-08,--,na
86.162,674.75,0.0,3.3027999999999996e-08,--,na
86.162,675.0,0.0,3.31371e-08,--,na
86.162,675.25,0.0,3.30508e-08,--,na
86.162,675.5,0.0,3.306765e-08,--,na
86.162,675.75,0.0,3.262285e-08,--,na
86.162,676.0,0.0,3.22498e-08,--,na
86.162,676.25,0.0,3.2414e-08,--,na
86.162,676.5,0.0,3.195245e-08,--,na
86.162,676.75,0.0,3.205285e-08,--,na
86.162,677.0,0.0,3.22714e-08,--,na
86.162,677.25,0.0,3.21051e-08,--,na
86.162,677.5,0.0,3.20636e-08,--,na
86.162,677.75,0.0,3.22023e-08,--,na
86.162,678.0,0.0,3.17911e-08,--,na
86.162,678.25,0.0,3.16474e-08,--,na
86.162,678.5,0.0,3.1546e-08,--,na
86.162,678.75,0.0,3.1994e-08,--,na
86.162,679.0,0.0,3.15873e-08,--,na
86.162,679.25,0.0,3.16293e-08,--,na
86.162,679.5,0.0,3.15013e-08,--,na
86.162,679.75,0.0,3.1746199999999996e-08,--,na
86.162,680.0,0.0,3.1503899999999997e-08,--,na
86.162,680.25,0.0,3.16877e-08,--,na
86.162,680.5,0.0,3.1585300000000004e-08,--,na
86.162,680.75,0.0,3.1375249999999995e-08,--,na
86.162,681.0,0.0,3.17246e-08,--,na
86.162,681.25,0.0,3.14956e-08,--,na
86.162,681.5,0.0,3.19478e-08,--,na
86.162,681.75,0.0,3.17803e-08,--,na
86.162,682.0,0.0,3.18657e-08,--,na
86.162,682.25,0.0,3.18378e-08,--,na
86.162,682.5,0.0,3.1605600000000003e-08,--,na
86.162,682.75,0.0,3.174375e-08,--,na
86.162,683.0,0.0,3.175265e-08,--,na
86.162,683.25,0.0,3.13475e-08,--,na
86.162,683.5,0.0,3.180635e-08,--,na
86.162,683.75,0.0,3.18977e-08,--,na
86.162,684.0,0.0,3.18075e-08,--,na
86.162,684.25,0.0,3.2041650000000004e-08,--,na
86.162,684.5,0.0,3.25361e-08,--,na
86.162,684.75,0.0,3.21795e-08,--,na
86.162,685.0,0.0,3.203215e-08,--,na
86.162,685.25,0.0,3.24125e-08,--,na
86.162,685.5,0.0,3.223425e-08,--,na
86.162,685.75,0.0,3.2483950000000005e-08,--,na
86.162,686.0,0.0,3.20803e-08,--,na
86.162,686.25,0.0,3.252855e-08,--,na
86.162,686.5,0.0,3.2497e-08,--,na
86.162,686.75,0.0,3.27422e-08,--,na
86.162,687.0,0.0,3.301495e-08,--,na
86.162,687.25,0.0,3.26233e-08,--,na
86.162,687.5,0.0,3.2758649999999997e-08,--,na
86.162,687.75,0.0,3.30055e-08,--,na
86.162,688.0,0.0,3.28074e-08,--,na
86.162,688.25,0.0,3.3035e-08,--,na
86.162,688.5,0.0,3.28582e-08,--,na
86.162,688.75,0.0,3.29879e-08,--,na
86.162,689.0,0.0,3.30533e-08,--,na
86.162,689.25,0.0,3.27648e-08,--,na
86.162,689.5,0.0,3.30715e-08,--,na
86.162,689.75,0.0,3.30322e-08,--,na
86.162,690.0,0.0,3.336965e-08,--,na
86.162,690.25,0.0,3.2909e-08,--,na
86.162,690.5,0.0,3.3205250000000005e-08,--,na
86.162,690.75,0.0,3.3247149999999995e-08,--,na
86.162,691.0,0.0,3.32648e-08,--,na
86.162,691.25,0.0,3.3341350000000006e-08,--,na
86.162,691.5,0.0,3.3177e-08,--,na
86.162,691.75,0.0,3.34219e-08,--,na
86.162,692.0,0.0,3.34126e-08,--,na
86.162,692.25,0.0,3.35752e-08,--,na
86.162,692.5,0.0,3.3506900000000005e-08,--,na
86.162,692.75,0.0,3.36516e-08,--,na
86.162,693.0,0.0,3.33702e-08,--,na
86.162,693.25,0.0,3.3586200000000005e-08,--,na
86.162,693.5,0.0,3.347915e-08,--,na
86.162,693.75,0.0,3.3930399999999995e-08,--,na
86.162,694.0,0.0,3.38613e-08,--,na
86.162,694.25,0.0,3.37976e-08,--,na
86.162,694.5,0.0,3.39989e-08,--,na
86.162,694.75,0.0,3.40191e-08,--,na
86.162,695.0,0.0,3.39864e-08,--,na
86.162,695.25,0.0,3.4253e-08,--,na
86.162,695.5,0.0,3.39582e-08,--,na
86.162,695.75,0.0,3.4024450000000005e-08,--,na
86.162,696.0,0.0,3.39483e-08,--,na
86.162,696.25,0.0,3.432785e-08,--,na
86.162,696.5,0.0,3.44844e-08,--,na
86.162,696.75,0.0,3.41987e-08,--,na
86.162,697.0,0.0,3.46498e-08,--,na
86.162,697.25,0.0,3.40864e-08,--,na
86.162,697.5,0.0,3.423655e-08,--,na
86.162,697.75,0.0,3.4130300000000005e-08,--,na
86.162,698.0,0.0,3.43897e-08,--,na
86.162,698.25,0.0,3.43937e-08,--,na
86.162,698.5,0.0,3.47504e-08,--,na
86.162,698.75,0.0,3.43088e-08,--,na
86.162,699.0,0.0,3.445255e-08,--,na
86.162,699.25,0.0,3.4326e-08,--,na
86.162,699.5,0.0,3.440315e-08,--,na
86.162,699.75,0.0,3.436765e-08,--,na
86.162,700.0,0.0,3.4347e-08,--,na
86.162,700.25,0.0,3.4494949999999996e-08,--,na
86.162,700.5,0.0,3.443745e-08,--,na
86.162,700.75,0.0,3.440065e-08,--,na
86.162,701.0,0.0,3.44793e-08,--,na
86.162,701.25,0.0,3.4271099999999995e-08,--,na
86.162,701.5,0.0,3.49236e-08,--,na
86.162,701.75,0.0,3.4750150000000005e-08,--,na
86.162,702.0,0.0,3.5292e-08,--,na
86.162,702.25,0.0,3.471375e-08,--,na
86.162,702.5,0.0,3.49626e-08,--,na
86.162,702.75,0.0,3.49498e-08,--,na
86.162,703.0,0.0,3.52961e-08,--,na
86.162,703.25,0.0,3.554825e-08,--,na
86.162,703.5,0.0,3.562305e-08,--,na
86.162,703.75,0.0,3.57666e-08,--,na
86.162,704.0,0.0,3.615005e-08,--,na
86.162,704.25,0.0,3.58811e-08,--,na
86.162,704.5,0.0,3.613315e-08,--,na
86.162,704.75,0.0,3.57025e-08,--,na
86.162,705.0,0.0,3.63234e-08,--,na
86.162,705.25,0.0,3.63242e-08,--,na
86.162,705.5,0.0,3.665325e-08,--,na
86.162,705.75,0.0,3.71375e-08,--,na
86.162,706.0,0.0,3.74513e-08,--,na
86.162,706.25,0.0,3.757175e-08,--,na
86.162,706.5,0.0,3.7591e-08,--,na
86.162,706.75,0.0,3.8137649999999995e-08,--,na
86.162,707.0,0.0,3.86348e-08,--,na
86.162,707.25,0.0,3.9308e-08,--,na
86.162,707.5,0.0,4.024195e-08,--,na
86.162,707.75,0.0,4.03081e-08,--,na
86.162,708.0,0.0,4.15042e-08,--,na
86.162,708.25,0.0,4.25114e-08,--,na
86.162,708.5,0.0,4.375135e-08,--,na
86.162,708.75,0.0,4.51898e-08,--,na
86.162,709.0,0.0,4.63558e-08,--,na
86.162,709.25,0.0,4.7323700000000004e-08,--,na
86.162,709.5,0.0,4.84103e-08,--,na
86.162,709.75,0.0,4.970175e-08,--,na
86.162,710.0,0.0,5.139605e-08,--,na
86.162,710.25,0.0,5.26262e-08,--,na
86.162,710.5,0.0,5.373085e-08,--,na
86.162,710.75,0.0,5.5499e-08,--,na
86.162,711.0,0.0,5.67938e-08,--,na
86.162,711.25,0.0,5.747315e-08,--,na
86.162,711.5,0.0,5.944265e-08,--,na
86.162,711.75,0.0,6.06542e-08,--,na
86.162,712.0,0.0,6.171155e-08,--,na
86.162,712.25,0.0,6.334645000000001e-08,--,na
86.162,712.5,0.0,6.42387e-08,--,na
86.162,712.75,0.0,6.537699999999999e-08,--,na
86.162,713.0,0.0,6.613545e-08,--,na
86.162,713.25,0.0,6.70562e-08,--,na
86.162,713.5,0.0,6.74855e-08,--,na
86.162,713.75,0.0,6.76039e-08,--,na
86.162,714.0,0.0,6.812284999999999e-08,--,na
86.162,714.25,0.0,6.81847e-08,--,na
86.162,714.5,0.0,6.7821e-08,--,na
86.162,714.75,0.0,6.78858e-08,--,na
86.162,715.0,0.0,6.668755e-08,--,na
86.162,715.25,0.0,6.60099e-08,--,na
86.162,715.5,0.0,6.52247e-08,--,na
86.162,715.75,0.0,6.37593e-08,--,na
86.162,716.0,0.0,6.26773e-08,--,na
86.162,716.25,0.0,6.141165e-08,--,na
86.162,716.5,0.0,5.985274999999999e-08,--,na
86.162,716.75,0.0,5.8459e-08,--,na
86.162,717.0,0.0,5.70017e-08,--,na
86.162,717.25,0.0,5.49234e-08,--,na
86.162,717.5,0.0,5.33044e-08,--,na
86.162,717.75,0.0,5.1670049999999995e-08,--,na
86.162,718.0,0.0,4.9857e-08,--,na
86.162,718.25,0.0,4.892035e-08,--,na
86.162,718.5,0.0,4.679205e-08,--,na
86.162,718.75,0.0,4.54118e-08,--,na
86.162,719.0,0.0,4.323005e-08,--,na
86.162,719.25,0.0,4.2064049999999995e-08,--,na
86.162,719.5,0.0,4.07337e-08,--,na
86.162,719.75,0.0,3.8511649999999995e-08,--,na
86.162,720.0,0.0,3.79743e-08,--,na
86.162,720.25,0.0,3.683585e-08,--,na
86.162,720.5,0.0,3.491425e-08,--,na
86.162,720.75,0.0,3.39948e-08,--,na
86.162,721.0,0.0,3.36013e-08,--,na
86.162,721.25,0.0,3.3027900000000004e-08,--,na
86.162,721.5,0.0,3.25283e-08,--,na
86.162,721.75,0.0,3.23024e-08,--,na
86.162,722.0,0.0,3.1711199999999996e-08,--,na
86.162,722.25,0.0,3.21022e-08,--,na
86.162,722.5,0.0,3.2429e-08,--,na
86.162,722.75,0.0,3.23885e-08,--,na
86.162,723.0,0.0,3.23252e-08,--,na
86.162,723.25,0.0,3.285955e-08,--,na
86.162,723.5,0.0,3.33409e-08,--,na
86.162,723.75,0.0,3.39057e-08,--,na
86.162,724.0,0.0,3.443825e-08,--,na
86.162,724.25,0.0,3.489815e-08,--,na
86.162,724.5,0.0,3.5691950000000003e-08,--,na
86.162,724.75,0.0,3.61612e-08,--,na
86.162,725.0,0.0,3.65935e-08,--,na
86.162,725.25,0.0,3.720825e-08,--,na
86.162,725.5,0.0,3.80472e-08,--,na
86.162,725.75,0.0,3.86766e-08,--,na
86.162,726.0,0.0,3.924075e-08,--,na
86.162,726.25,0.0,3.98017e-08,--,na
86.162,726.5,0.0,4.01341e-08,--,na
86.162,726.75,0.0,4.12153e-08,--,na
86.162,727.0,0.0,4.17521e-08,--,na
86.162,727.25,0.0,4.21054e-08,--,na
86.162,727.5,0.0,4.2947200000000005e-08,--,na
86.162,727.75,0.0,4.33791e-08,--,na
86.162,728.0,0.0,4.359915e-08,--,na
86.162,728.25,0.0,4.398775e-08,--,na
86.162,728.5,0.0,4.36343e-08,--,na
86.162,728.75,0.0,4.4273249999999996e-08,--,na
86.162,729.0,0.0,4.41368e-08,--,na
86.162,729.25,0.0,4.46169e-08,--,na
86.162,729.5,0.0,4.458955e-08,--,na
86.162,729.75,0.0,4.45062e-08,--,na
86.162,730.0,0.0,4.476335e-08,--,na
86.162,730.25,0.0,4.4768e-08,--,na
86.162,730.5,0.0,4.4967e-08,--,na
86.162,730.75,0.0,4.4581e-08,--,na
86.162,731.0,0.0,4.500405e-08,--,na
86.162,731.25,0.0,4.5126e-08,--,na
86.162,731.5,0.0,4.5312650000000004e-08,--,na
86.162,731.75,0.0,4.51948e-08,--,na
86.162,732.0,0.0,4.5401250000000004e-08,--,na
86.162,732.25,0.0,4.5243449999999995e-08,--,na
86.162,732.5,0.0,4.56879e-08,--,na
86.162,732.75,0.0,4.520095e-08,--,na
86.162,733.0,0.0,4.556095e-08,--,na
86.162,733.25,0.0,4.55824e-08,--,na
86.162,733.5,0.0,4.5314e-08,--,na
86.162,733.75,0.0,4.579745e-08,--,na
86.162,734.0,0.0,4.57936e-08,--,na
86.162,734.25,0.0,4.593025e-08,--,na
86.162,734.5,0.0,4.58713e-08,--,na
86.162,734.75,0.0,4.59268e-08,--,na
86.162,735.0,0.0,4.6133e-08,--,na
86.162,735.25,0.0,4.631685e-08,--,na
86.162,735.5,0.0,4.64646e-08,--,na
86.162,735.75,0.0,4.65471e-08,--,na
86.162,736.0,0.0,4.667705e-08,--,na
86.162,736.25,0.0,4.693005e-08,--,na
86.162,736.5,0.0,4.70287e-08,--,na
86.162,736.75,0.0,4.7012600000000004e-08,--,na
86.162,737.0,0.0,4.7095450000000004e-08,--,na
86.162,737.25,0.0,4.71244e-08,--,na
86.162,737.5,0.0,4.75477e-08,--,na
86.162,737.75,0.0,4.72761e-08,--,na
86.162,738.0,0.0,4.6905999999999997e-08,--,na
86.162,738.25,0.0,4.707135e-08,--,na
86.162,738.5,0.0,4.68339e-08,--,na
86.162,738.75,0.0,4.6965549999999994e-08,--,na
86.162,739.0,0.0,4.6945300000000004e-08,--,na
86.162,739.25,0.0,4.671965e-08,--,na
86.162,739.5,0.0,4.63975e-08,--,na
86.162,739.75,0.0,4.57719e-08,--,na
86.162,740.0,0.0,4.64704e-08,--,na
86.162,740.25,0.0,4.54309e-08,--,na
86.162,740.5,0.0,4.5129e-08,--,na
86.162,740.75,0.0,4.50462e-08,--,na
86.162,741.0,0.0,4.445515e-08,--,na
86.162,741.25,0.0,4.390915e-08,--,na
86.162,741.5,0.0,4.38818e-08,--,na
86.162,741.75,0.0,4.3709549999999995e-08,--,na
86.162,742.0,0.0,4.31981e-08,--,na
86.162,742.25,0.0,4.2471849999999997e-08,--,na
86.162,742.5,0.0,4.22517e-08,--,na
86.162,742.75,0.0,4.19679e-08,--,na
86.162,743.0,0.0,4.186125e-08,--,na
86.162,743.25,0.0,4.180705e-08,--,na
86.162,743.5,0.0,4.1209e-08,--,na
86.162,743.75,0.0,4.062985e-08,--,na
86.162,744.0,0.0,4.07343e-08,--,na
86.162,744.25,0.0,4.02337e-08,--,na
86.162,744.5,0.0,3.99429e-08,--,na
86.162,744.75,0.0,3.98403e-08,--,na
86.162,745.0,0.0,3.96714e-08,--,na
86.162,745.25,0.0,3.95155e-08,--,na
86.162,745.5,0.0,3.91895e-08,--,na
86.162,745.75,0.0,3.9112399999999995e-08,--,na
86.162,746.0,0.0,3.88755e-08,--,na
86.162,746.25,0.0,3.90203e-08,--,na
86.162,746.5,0.0,3.9109900000000005e-08,--,na
86.162,746.75,0.0,3.85202e-08,--,na
86.162,747.0,0.0,3.8831100000000004e-08,--,na
86.162,747.25,0.0,3.8689250000000003e-08,--,na
86.162,747.5,0.0,3.85303e-08,--,na
86.162,747.75,0.0,3.8604700000000004e-08,--,na
86.162,748.0,0.0,3.86275e-08,--,na
86.162,748.25,0.0,3.86279e-08,--,na
86.162,748.5,0.0,3.8534e-08,--,na
86.162,748.75,0.0,3.867505e-08,--,na
86.162,749.0,0.0,3.85985e-08,--,na
86.162,749.25,0.0,3.853515e-08,--,na
86.162,749.5,0.0,3.87695e-08,--,na
86.162,749.75,0.0,3.898115e-08,--,na
86.162,750.0,0.0,3.905945e-08,--,na
86.162,750.25,0.0,3.89306e-08,--,na
86.162,750.5,0.0,3.8793400000000004e-08,--,na
86.162,750.75,0.0,3.934685e-08,--,na
86.162,751.0,0.0,3.91156e-08,--,na
86.162,751.25,0.0,3.9176999999999994e-08,--,na
86.162,751.5,0.0,3.9526e-08,--,na
86.162,751.75,0.0,3.9498899999999996e-08,--,na
86.162,752.0,0.0,3.950385e-08,--,na
86.162,752.25,0.0,3.98834e-08,--,na
86.162,752.5,0.0,3.971485e-08,--,na
86.162,752.75,0.0,3.99523e-08,--,na
86.162,753.0,0.0,4.013035e-08,--,na
86.162,753.25,0.0,3.9594e-08,--,na
86.162,753.5,0.0,4.00979e-08,--,na
86.162,753.75,0.0,4.007845e-08,--,na
86.162,754.0,0.0,3.91033e-08,--,na
86.162,754.25,0.0,4.01768e-08,--,na
86.162,754.5,0.0,3.9787349999999997e-08,--,na
86.162,754.75,0.0,4.07808e-08,--,na
86.162,755.0,0.0,4.0192350000000006e-08,--,na
86.162,755.25,0.0,4.04216e-08,--,na
86.162,755.5,0.0,4.0559450000000004e-08,--,na
86.162,755.75,0.0,4.08699e-08,--,na
86.162,756.0,0.0,3.98668e-08,--,na
86.162,756.25,0.0,4.04821e-08,--,na
86.162,756.5,0.0,4.075925e-08,--,na
86.162,756.75,0.0,4.031265e-08,--,na
86.162,757.0,0.0,4.06126e-08,--,na
86.162,757.25,0.0,4.11079e-08,--,na
86.162,757.5,0.0,4.042155e-08,--,na
86.162,757.75,0.0,4.13638e-08,--,na
86.162,758.0,0.0,4.014895e-08,--,na
86.162,758.25,0.0,4.02282e-08,--,na
86.162,758.5,0.0,3.98892e-08,--,na
86.162,758.75,0.0,4.02156e-08,--,na
86.162,759.0,0.0,3.98546e-08,--,na
86.162,759.25,0.0,3.9831e-08,--,na
86.162,759.5,0.0,3.9645550000000005e-08,--,na
86.162,759.75,0.0,3.955895e-08,--,na
86.162,760.0,0.0,3.949205e-08,--,na
86.162,760.25,0.0,3.8968e-08,--,na
86.162,760.5,0.0,3.922435e-08,--,na
86.162,760.75,0.0,3.8831899999999994e-08,--,na
86.162,761.0,0.0,3.908345e-08,--,na
86.162,761.25,0.0,3.81101e-08,--,na
86.162,761.5,0.0,4.0029999999999995e-08,--,na
