ECM File Output,,,,,
Filename (includes date): 2025-09-08-12-00-dic1-168.txt,,,,,
AC Collect Speed: 10,,,,,
DC Collect Speed: 25,,,,,
DC Voltage: 1000,,,,,
Note: 1piece, left out bad top 22cm and bottom 26.5cm pre scan,,,,,
mm per encode step: 0.25,,,,,
Number of Expected tracks: 6,,,,,
ACDC offset: 305,,,,,
Laser offset: -10,,,,,
Y Left: 32.43014453124998,,,,,
Y Right: 103.57991015624994,,,,,
AC edgespace 16,,,,,
DC edgespace 12,,,,,
Index Mark (raw - not laser corrected): 254.05937500000002,,,,,
Index Mark Relative Depth: ,,,,,
Index Mark 2 Relative Depth: 0.0,,,,,
Index Mark 3 Relative Depth: 0.0,,,,,
(first) Index Mark Absolute Depth: ,,,,,
X min Position (raw - not laser corrected): 254.05937500000002,,,,,
X max Position (raw - not laser corrected): 730.3453125000001,,,,,
Y_dimension(mm),X_dimension(mm),Button,AC,DC,True_depth(m)
87.58,169.75,0.0,3.4574249999999996e-08,--,na
87.58,170.0,0.0,3.43582e-08,--,na
87.58,170.25,0.0,3.3965800000000004e-08,--,na
87.58,170.5,0.0,3.41424e-08,--,na
87.58,170.75,0.0,3.4163549999999996e-08,--,na
87.58,171.0,0.0,3.4074e-08,--,na
87.58,171.25,0.0,3.4176450000000006e-08,--,na
87.58,171.5,0.0,3.4085e-08,--,na
87.58,171.75,0.0,3.3838249999999995e-08,--,na
87.58,172.0,0.0,3.3576e-08,--,na
87.58,172.25,0.0,3.38854e-08,--,na
87.58,172.5,0.0,3.38091e-08,--,na
87.58,172.75,0.0,3.43216e-08,--,na
87.58,173.0,0.0,3.383e-08,--,na
87.58,173.25,0.0,3.372145e-08,--,na
87.58,173.5,0.0,3.3684100000000004e-08,--,na
87.58,173.75,0.0,3.37174e-08,--,na
87.58,174.0,0.0,3.38493e-08,--,na
87.58,174.25,0.0,3.38074e-08,--,na
87.58,174.5,0.0,3.37623e-08,--,na
87.58,174.75,0.0,3.39227e-08,--,na
87.58,175.0,0.0,3.34698e-08,--,na
87.58,175.25,0.0,3.33553e-08,--,na
87.58,175.5,0.0,3.341055e-08,--,na
87.58,175.75,0.0,3.365855e-08,--,na
87.58,176.0,0.0,3.35711e-08,--,na
87.58,176.25,0.0,3.36218e-08,--,na
87.58,176.5,0.0,3.3813049999999996e-08,--,na
87.58,176.75,0.0,3.33718e-08,--,na
87.58,177.0,0.0,3.37326e-08,--,na
87.58,177.25,0.0,3.36046e-08,--,na
87.58,177.5,0.0,3.32911e-08,--,na
87.58,177.75,0.0,3.3370950000000005e-08,--,na
87.58,178.0,0.0,3.35674e-08,--,na
87.58,178.25,0.0,3.34453e-08,--,na
87.58,178.5,0.0,3.33786e-08,--,na
87.58,178.75,0.0,3.33625e-08,--,na
87.58,179.0,0.0,3.28294e-08,--,na
87.58,179.25,0.0,3.3227849999999997e-08,--,na
87.58,179.5,0.0,3.27427e-08,--,na
87.58,179.75,0.0,3.2794400000000004e-08,--,na
87.58,180.0,0.0,3.29293e-08,--,na
87.58,180.25,0.0,3.274195e-08,--,na
87.58,180.5,0.0,3.25738e-08,--,na
87.58,180.75,0.0,3.29335e-08,--,na
87.58,181.0,0.0,3.22744e-08,--,na
87.58,181.25,0.0,3.18887e-08,--,na
87.58,181.5,0.0,3.215125e-08,--,na
87.58,181.75,0.0,3.18795e-08,--,na
87.58,182.0,0.0,3.21396e-08,--,na
87.58,182.25,0.0,3.199145e-08,--,na
87.58,182.5,0.0,3.16489e-08,--,na
87.58,182.75,0.0,3.12478e-08,--,na
87.58,183.0,0.0,3.11253e-08,--,na
87.58,183.25,0.0,3.14152e-08,--,na
87.58,183.5,0.0,3.107795e-08,--,na
87.58,183.75,0.0,3.101e-08,--,na
87.58,184.0,0.0,3.092225e-08,--,na
87.58,184.25,0.0,3.04899e-08,--,na
87.58,184.5,0.0,3.06449e-08,--,na
87.58,184.75,0.0,3.10746e-08,--,na
87.58,185.0,0.0,3.011315e-08,--,na
87.58,185.25,0.0,3.02387e-08,--,na
87.58,185.5,0.0,3.03203e-08,--,na
87.58,185.75,0.0,3.00541e-08,--,na
87.58,186.0,0.0,2.990835e-08,--,na
87.58,186.25,0.0,3.01157e-08,--,na
87.58,186.5,0.0,2.98808e-08,--,na
87.58,186.75,0.0,2.97351e-08,--,na
87.58,187.0,0.0,2.99616e-08,--,na
87.58,187.25,0.0,2.97427e-08,--,na
87.58,187.5,0.0,2.98072e-08,--,na
87.58,187.75,0.0,2.87052e-08,--,na
87.58,188.0,0.0,2.941925e-08,--,na
87.58,188.25,0.0,2.960675e-08,--,na
87.58,188.5,0.0,2.96769e-08,--,na
87.58,188.75,0.0,2.93055e-08,--,na
87.58,189.0,0.0,2.95444e-08,--,na
87.58,189.25,0.0,2.95279e-08,--,na
87.58,189.5,0.0,2.9528500000000002e-08,--,na
87.58,189.75,0.0,2.9239e-08,--,na
87.58,190.0,0.0,2.9399950000000002e-08,--,na
87.58,190.25,0.0,2.95261e-08,--,na
87.58,190.5,0.0,2.91982e-08,--,na
87.58,190.75,0.0,2.97356e-08,--,na
87.58,191.0,0.0,2.99779e-08,--,na
87.58,191.25,0.0,2.99757e-08,--,na
87.58,191.5,0.0,2.9343400000000002e-08,--,na
87.58,191.75,0.0,2.94317e-08,--,na
87.58,192.0,0.0,2.9421149999999997e-08,--,na
87.58,192.25,0.0,2.947275e-08,--,na
87.58,192.5,0.0,2.91086e-08,--,na
87.58,192.75,0.0,2.94663e-08,--,na
87.58,193.0,0.0,2.95425e-08,--,na
87.58,193.25,0.0,2.96463e-08,--,na
87.58,193.5,0.0,2.94669e-08,--,na
87.58,193.75,0.0,2.9561e-08,--,na
87.58,194.0,0.0,2.8730050000000003e-08,--,na
87.58,194.25,0.0,2.9403299999999998e-08,--,na
87.58,194.5,0.0,2.97148e-08,--,na
87.58,194.75,0.0,2.939185e-08,--,na
87.58,195.0,0.0,2.94245e-08,--,na
87.58,195.25,0.0,2.986885e-08,--,na
87.58,195.5,0.0,2.9353800000000002e-08,--,na
87.58,195.75,0.0,2.95553e-08,--,na
87.58,196.0,0.0,2.99701e-08,--,na
87.58,196.25,0.0,2.9530400000000002e-08,--,na
87.58,196.5,0.0,2.9768599999999998e-08,--,na
87.58,196.75,0.0,2.91484e-08,--,na
87.58,197.0,0.0,2.9377099999999998e-08,--,na
87.58,197.25,0.0,3.05536e-08,--,na
87.58,197.5,0.0,2.936885e-08,--,na
87.58,197.75,0.0,2.95107e-08,--,na
87.58,198.0,0.0,2.9378e-08,--,na
87.58,198.25,0.0,2.95404e-08,--,na
87.58,198.5,0.0,2.94902e-08,--,na
87.58,198.75,0.0,2.90631e-08,--,na
87.58,199.0,0.0,2.936615e-08,--,na
87.58,199.25,0.0,2.944695e-08,--,na
87.58,199.5,0.0,2.93822e-08,--,na
87.58,199.75,0.0,2.95668e-08,--,na
87.58,200.0,0.0,2.99356e-08,--,na
87.58,200.25,0.0,2.964885e-08,--,na
87.58,200.5,0.0,2.97006e-08,--,na
87.58,200.75,0.0,2.95733e-08,--,na
87.58,201.0,0.0,2.97667e-08,--,na
87.58,201.25,0.0,2.9941150000000005e-08,--,na
87.58,201.5,0.0,2.94121e-08,--,na
87.58,201.75,0.0,3.02372e-08,--,na
87.58,202.0,0.0,2.96847e-08,--,na
87.58,202.25,0.0,2.9779849999999998e-08,--,na
87.58,202.5,0.0,3.00458e-08,--,na
87.58,202.75,0.0,2.95074e-08,--,na
87.58,203.0,0.0,2.9812e-08,--,na
87.58,203.25,0.0,2.93675e-08,--,na
87.58,203.5,0.0,2.9948600000000004e-08,--,na
87.58,203.75,0.0,2.97809e-08,--,na
87.58,204.0,0.0,3.008195e-08,--,na
87.58,204.25,0.0,3.00354e-08,--,na
87.58,204.5,0.0,3.01047e-08,--,na
87.58,204.75,0.0,2.99874e-08,--,na
87.58,205.0,0.0,2.9841400000000004e-08,--,na
87.58,205.25,0.0,3.01979e-08,--,na
87.58,205.5,0.0,3.04301e-08,--,na
87.58,205.75,0.0,3.0272e-08,--,na
87.58,206.0,0.0,3.064615e-08,--,na
87.58,206.25,0.0,3.0304000000000005e-08,--,na
87.58,206.5,0.0,3.10383e-08,--,na
87.58,206.75,0.0,3.0857849999999996e-08,--,na
87.58,207.0,0.0,3.08431e-08,--,na
87.58,207.25,0.0,3.04901e-08,--,na
87.58,207.5,0.0,3.07976e-08,--,na
87.58,207.75,0.0,3.10273e-08,--,na
87.58,208.0,0.0,3.04004e-08,--,na
87.58,208.25,0.0,3.0551299999999996e-08,--,na
87.58,208.5,0.0,3.08165e-08,--,na
87.58,208.75,0.0,3.096095e-08,--,na
87.58,209.0,0.0,3.08227e-08,--,na
87.58,209.25,0.0,3.12225e-08,--,na
87.58,209.5,0.0,3.06152e-08,--,na
87.58,209.75,0.0,3.110915e-08,--,na
87.58,210.0,0.0,3.12064e-08,--,na
87.58,210.25,0.0,3.113315e-08,--,na
87.58,210.5,0.0,3.08679e-08,--,na
87.58,210.75,0.0,3.08632e-08,--,na
87.58,211.0,0.0,3.141805e-08,--,na
87.58,211.25,0.0,3.1221600000000005e-08,--,na
87.58,211.5,0.0,3.13091e-08,--,na
87.58,211.75,0.0,3.13314e-08,--,na
87.58,212.0,0.0,3.1306150000000004e-08,--,na
87.58,212.25,0.0,3.109015e-08,--,na
87.58,212.5,0.0,3.10769e-08,--,na
87.58,212.75,0.0,3.11141e-08,--,na
87.58,213.0,0.0,3.19009e-08,--,na
87.58,213.25,0.0,3.123335e-08,--,na
87.58,213.5,0.0,3.117e-08,--,na
87.58,213.75,0.0,3.1116549999999995e-08,--,na
87.58,214.0,0.0,3.11843e-08,--,na
87.58,214.25,0.0,3.116205e-08,--,na
87.58,214.5,0.0,3.11148e-08,--,na
87.58,214.75,0.0,3.175405e-08,--,na
87.58,215.0,0.0,3.15334e-08,--,na
87.58,215.25,0.0,3.1686900000000006e-08,--,na
87.58,215.5,0.0,3.07857e-08,--,na
87.58,215.75,0.0,3.1371199999999994e-08,--,na
87.58,216.0,0.0,3.16043e-08,--,na
87.58,216.25,0.0,3.16421e-08,--,na
87.58,216.5,0.0,3.19565e-08,--,na
87.58,216.75,0.0,3.15512e-08,--,na
87.58,217.0,0.0,3.1797099999999996e-08,--,na
87.58,217.25,0.0,3.16279e-08,--,na
87.58,217.5,0.0,3.21814e-08,--,na
87.58,217.75,0.0,3.159925e-08,--,na
87.58,218.0,0.0,3.1957950000000005e-08,--,na
87.58,218.25,0.0,3.19808e-08,--,na
87.58,218.5,0.0,3.17645e-08,--,na
87.58,218.75,0.0,3.173755e-08,--,na
87.58,219.0,0.0,3.1853e-08,--,na
87.58,219.25,0.0,3.17993e-08,--,na
87.58,219.5,0.0,3.22172e-08,--,na
87.58,219.75,0.0,3.187415e-08,--,na
87.58,220.0,0.0,3.18668e-08,--,na
87.58,220.25,0.0,3.16582e-08,--,na
87.58,220.5,0.0,3.22502e-08,--,na
87.58,220.75,0.0,3.2177e-08,--,na
87.58,221.0,0.0,3.204845e-08,--,na
87.58,221.25,0.0,3.18543e-08,--,na
87.58,221.5,0.0,3.22965e-08,--,na
87.58,221.75,0.0,3.23742e-08,--,na
87.58,222.0,0.0,3.17115e-08,--,na
87.58,222.25,0.0,3.22727e-08,--,na
87.58,222.5,0.0,3.242745e-08,--,na
87.58,222.75,0.0,3.22257e-08,--,na
87.58,223.0,0.0,3.226215e-08,--,na
87.58,223.25,0.0,3.20083e-08,--,na
87.58,223.5,0.0,3.280435e-08,--,na
87.58,223.75,0.0,3.268285e-08,--,na
87.58,224.0,0.0,3.27961e-08,--,na
87.58,224.25,0.0,3.274e-08,--,na
87.58,224.5,0.0,3.26974e-08,--,na
87.58,224.75,0.0,3.2550250000000004e-08,--,na
87.58,225.0,0.0,3.26753e-08,--,na
87.58,225.25,0.0,3.28589e-08,--,na
87.58,225.5,0.0,3.31242e-08,--,na
87.58,225.75,0.0,3.28369e-08,--,na
87.58,226.0,0.0,3.40759e-08,--,na
87.58,226.25,0.0,3.35217e-08,--,na
87.58,226.5,0.0,3.43734e-08,--,na
87.58,226.75,0.0,3.386335e-08,--,na
87.58,227.0,0.0,3.380605e-08,--,na
87.58,227.25,0.0,3.40976e-08,--,na
87.58,227.5,0.0,3.409465e-08,--,na
87.58,227.75,0.0,3.42387e-08,--,na
87.58,228.0,0.0,3.4376099999999995e-08,--,na
87.58,228.25,0.0,3.4635e-08,--,na
87.58,228.5,0.0,3.4645949999999995e-08,--,na
87.58,228.75,0.0,3.45689e-08,--,na
87.58,229.0,0.0,3.4388599999999996e-08,--,na
87.58,229.25,0.0,3.47116e-08,--,na
87.58,229.5,0.0,3.462665e-08,--,na
87.58,229.75,0.0,3.469535e-08,--,na
87.58,230.0,0.0,3.5213e-08,--,na
87.58,230.25,0.0,3.53883e-08,--,na
87.58,230.5,0.0,3.545055e-08,--,na
87.58,230.75,0.0,3.539965e-08,--,na
87.58,231.0,0.0,3.54732e-08,--,na
87.58,231.25,0.0,3.53033e-08,--,na
87.58,231.5,0.0,3.47938e-08,--,na
87.58,231.75,0.0,3.59796e-08,--,na
87.58,232.0,0.0,3.58112e-08,--,na
87.58,232.25,0.0,3.59123e-08,--,na
87.58,232.5,0.0,3.546355e-08,--,na
87.58,232.75,0.0,3.53283e-08,--,na
87.58,233.0,0.0,3.557925e-08,--,na
87.58,233.25,0.0,3.5407e-08,--,na
87.58,233.5,0.0,3.50952e-08,--,na
87.58,233.75,0.0,3.492435e-08,--,na
87.58,234.0,0.0,3.53064e-08,--,na
87.58,234.25,0.0,3.57401e-08,--,na
87.58,234.5,0.0,3.542925e-08,--,na
87.58,234.75,0.0,3.5206099999999997e-08,--,na
87.58,235.0,0.0,3.51144e-08,--,na
87.58,235.25,0.0,3.540595e-08,--,na
87.58,235.5,0.0,3.47783e-08,--,na
87.58,235.75,0.0,3.4991600000000005e-08,--,na
87.58,236.0,0.0,3.552255e-08,--,na
87.58,236.25,0.0,3.6023e-08,--,na
87.58,236.5,0.0,3.56135e-08,--,na
87.58,236.75,0.0,3.55619e-08,--,na
87.58,237.0,0.0,3.6226750000000004e-08,--,na
87.58,237.25,0.0,3.55012e-08,--,na
87.58,237.5,0.0,3.70074e-08,--,na
87.58,237.75,0.0,3.600715e-08,--,na
87.58,238.0,0.0,3.70568e-08,--,na
87.58,238.25,0.0,3.78267e-08,--,na
87.58,238.5,0.0,3.76178e-08,--,na
87.58,238.75,0.0,3.72297e-08,--,na
87.58,239.0,0.0,3.87059e-08,--,na
87.58,239.25,0.0,3.85568e-08,--,na
87.58,239.5,0.0,3.83801e-08,--,na
87.58,239.75,0.0,3.85906e-08,--,na
87.58,240.0,0.0,3.89258e-08,--,na
87.58,240.25,0.0,3.9207e-08,--,na
87.58,240.5,0.0,3.89931e-08,--,na
87.58,240.75,0.0,3.96722e-08,--,na
87.58,241.0,0.0,3.927065e-08,--,na
87.58,241.25,0.0,3.95637e-08,--,na
87.58,241.5,0.0,3.982955e-08,--,na
87.58,241.75,0.0,3.93646e-08,--,na
87.58,242.0,0.0,4.0008849999999996e-08,--,na
87.58,242.25,0.0,3.9806e-08,--,na
87.58,242.5,0.0,3.989055e-08,--,na
87.58,242.75,0.0,4.016925e-08,--,na
87.58,243.0,0.0,3.98493e-08,--,na
87.58,243.25,0.0,3.99512e-08,--,na
87.58,243.5,0.0,4.009505e-08,--,na
87.58,243.75,0.0,3.9598550000000005e-08,--,na
87.58,244.0,0.0,3.96692e-08,--,na
87.58,244.25,0.0,3.99811e-08,--,na
87.58,244.5,0.0,4.00222e-08,--,na
87.58,244.75,0.0,3.97912e-08,--,na
87.58,245.0,0.0,3.94734e-08,--,na
87.58,245.25,0.0,3.99922e-08,--,na
87.58,245.5,0.0,3.9392950000000005e-08,--,na
87.58,245.75,0.0,3.977e-08,--,na
87.58,246.0,0.0,3.977e-08,--,na
87.58,246.25,0.0,3.9285600000000003e-08,--,na
87.58,246.5,0.0,3.9647349999999997e-08,--,na
87.58,246.75,0.0,3.94353e-08,--,na
87.58,247.0,0.0,3.92822e-08,--,na
87.58,247.25,0.0,3.9391100000000004e-08,--,na
87.58,247.5,0.0,3.934525e-08,--,na
87.58,247.75,0.0,3.867385e-08,--,na
87.58,248.0,0.0,3.92198e-08,--,na
87.58,248.25,0.0,3.91131e-08,--,na
87.58,248.5,0.0,3.918325e-08,--,na
87.58,248.75,0.0,3.967655e-08,--,na
87.58,249.0,0.0,3.98266e-08,--,na
87.58,249.25,0.0,3.98874e-08,--,na
87.58,249.5,0.0,3.98898e-08,--,na
87.58,249.75,0.0,3.9551050000000004e-08,--,na
87.58,250.0,0.0,3.98293e-08,--,na
87.58,250.25,0.0,4.04194e-08,--,na
87.58,250.5,0.0,4.04156e-08,--,na
87.58,250.75,0.0,3.982935e-08,--,na
87.58,251.0,0.0,4.02374e-08,--,na
87.58,251.25,0.0,3.989065e-08,--,na
87.58,251.5,0.0,4.10009e-08,--,na
87.58,251.75,0.0,4.0735e-08,--,na
87.58,252.0,0.0,4.07339e-08,--,na
87.58,252.25,0.0,4.1585100000000004e-08,--,na
87.58,252.5,0.0,4.20094e-08,--,na
87.58,252.75,0.0,4.197e-08,--,na
87.58,253.0,0.0,4.30014e-08,--,na
87.58,253.25,0.0,4.2872099999999994e-08,--,na
87.58,253.5,0.0,4.328265e-08,--,na
87.58,253.75,0.0,4.40472e-08,--,na
87.58,254.0,0.0,4.51355e-08,--,na
87.58,254.25,0.0,4.546265e-08,--,na
87.58,254.5,0.0,4.662765e-08,--,na
87.58,254.75,0.0,4.83151e-08,--,na
87.58,255.0,0.0,4.86879e-08,--,na
87.58,255.25,0.0,4.90244e-08,--,na
87.58,255.5,0.0,4.9710049999999996e-08,--,na
87.58,255.75,0.0,5.07216e-08,--,na
87.58,256.0,0.0,5.1587e-08,--,na
87.58,256.25,0.0,5.2377299999999996e-08,--,na
87.58,256.5,0.0,5.3622099999999994e-08,--,na
87.58,256.75,0.0,5.36425e-08,--,na
87.58,257.0,0.0,5.4487099999999996e-08,--,na
87.58,257.25,0.0,5.4811e-08,--,na
87.58,257.5,0.0,5.61273e-08,--,na
87.58,257.75,0.0,5.67845e-08,--,na
87.58,258.0,0.0,5.71958e-08,--,na
87.58,258.25,0.0,5.83622e-08,--,na
87.58,258.5,0.0,5.8929699999999996e-08,--,na
87.58,258.75,0.0,5.96921e-08,--,na
87.58,259.0,0.0,6.018915e-08,--,na
87.58,259.25,0.0,6.02169e-08,--,na
87.58,259.5,0.0,6.099495e-08,--,na
87.58,259.75,0.0,6.162e-08,--,na
87.58,260.0,0.0,6.171285e-08,--,na
87.58,260.25,0.0,6.27869e-08,--,na
87.58,260.5,0.0,6.25756e-08,--,na
87.58,260.75,0.0,6.23994e-08,--,na
87.58,261.0,0.0,6.355240000000001e-08,--,na
87.58,261.25,0.0,6.39484e-08,--,na
87.58,261.5,0.0,6.34847e-08,--,na
87.58,261.75,0.0,6.38053e-08,--,na
87.58,262.0,0.0,6.372914999999999e-08,--,na
87.58,262.25,0.0,6.346695e-08,--,na
87.58,262.5,0.0,6.43186e-08,--,na
87.58,262.75,0.0,6.33652e-08,--,na
87.58,263.0,0.0,6.327599999999999e-08,--,na
87.58,263.25,0.0,6.309895e-08,--,na
87.58,263.5,0.0,6.24915e-08,--,na
87.58,263.75,0.0,6.207945e-08,--,na
87.58,264.0,0.0,6.09796e-08,--,na
87.58,264.25,0.0,6.142715e-08,--,na
87.58,264.5,0.0,6.0528e-08,--,na
87.58,264.75,0.0,5.94844e-08,--,na
87.58,265.0,0.0,5.9228700000000004e-08,--,na
87.58,265.25,0.0,5.86372e-08,--,na
87.58,265.5,0.0,5.937055e-08,--,na
87.58,265.75,0.0,5.71415e-08,--,na
87.58,266.0,0.0,5.626595e-08,--,na
87.58,266.25,0.0,5.52404e-08,--,na
87.58,266.5,0.0,5.40267e-08,--,na
87.58,266.75,0.0,5.32213e-08,--,na
87.58,267.0,0.0,5.2400200000000004e-08,--,na
87.58,267.25,0.0,5.079045e-08,--,na
87.58,267.5,0.0,5.02674e-08,--,na
87.58,267.75,0.0,4.95121e-08,--,na
87.58,268.0,0.0,4.9034e-08,--,na
87.58,268.25,0.0,4.87373e-08,--,na
87.58,268.5,0.0,4.73223e-08,--,na
87.58,268.75,0.0,4.58032e-08,--,na
87.58,269.0,0.0,4.51711e-08,--,na
87.58,269.25,0.0,4.4246549999999995e-08,--,na
87.58,269.5,0.0,4.386415e-08,--,na
87.58,269.75,0.0,4.19051e-08,--,na
87.58,270.0,0.0,4.157925e-08,--,na
87.58,270.25,0.0,4.12061e-08,--,na
87.58,270.5,0.0,4.021185e-08,--,na
87.58,270.75,0.0,3.9604e-08,--,na
87.58,271.0,0.0,3.85756e-08,--,na
87.58,271.25,0.0,3.79127e-08,--,na
87.58,271.5,0.0,3.674175e-08,--,na
87.58,271.75,0.0,3.64678e-08,--,na
87.58,272.0,0.0,3.5293400000000006e-08,--,na
87.58,272.25,0.0,3.522225e-08,--,na
87.58,272.5,0.0,3.46211e-08,--,na
87.58,272.75,0.0,3.41759e-08,--,na
87.58,273.0,0.0,3.39579e-08,--,na
87.58,273.25,0.0,3.3360249999999996e-08,--,na
87.58,273.5,0.0,3.32403e-08,--,na
87.58,273.75,0.0,3.25105e-08,--,na
87.58,274.0,0.0,3.189445e-08,--,na
87.58,274.25,0.0,3.185655e-08,--,na
87.58,274.5,0.0,3.10151e-08,--,na
87.58,274.75,0.0,3.01475e-08,--,na
87.58,275.0,0.0,3.069285e-08,--,na
87.58,275.25,0.0,3.0510049999999996e-08,--,na
87.58,275.5,0.0,3.00566e-08,--,na
87.58,275.75,0.0,2.999565e-08,--,na
87.58,276.0,0.0,2.94051e-08,--,na
87.58,276.25,0.0,2.97036e-08,--,na
87.58,276.5,0.0,2.9959099999999996e-08,--,na
87.58,276.75,0.0,2.93044e-08,--,na
87.58,277.0,0.0,2.926535e-08,--,na
87.58,277.25,0.0,2.87503e-08,--,na
87.58,277.5,0.0,2.844525e-08,--,na
87.58,277.75,0.0,2.84713e-08,--,na
87.58,278.0,0.0,2.861155e-08,--,na
87.58,278.25,0.0,2.85261e-08,--,na
87.58,278.5,0.0,2.8907e-08,--,na
87.58,278.75,0.0,2.91299e-08,--,na
87.58,279.0,0.0,2.899e-08,--,na
87.58,279.25,0.0,2.85315e-08,--,na
87.58,279.5,0.0,2.892515e-08,--,na
87.58,279.75,0.0,2.88416e-08,--,na
87.58,280.0,0.0,2.8737500000000002e-08,--,na
87.58,280.25,0.0,2.9704899999999998e-08,--,na
87.58,280.5,0.0,3.00004e-08,--,na
87.58,280.75,0.0,2.92083e-08,--,na
87.58,281.0,0.0,3.0302800000000006e-08,--,na
87.58,281.25,0.0,3.033725e-08,--,na
87.58,281.5,0.0,2.98903e-08,--,na
87.58,281.75,0.0,3.03713e-08,--,na
87.58,282.0,0.0,3.072475e-08,--,na
87.58,282.25,0.0,3.15545e-08,--,na
87.58,282.5,0.0,3.08993e-08,--,na
87.58,282.75,0.0,3.122005e-08,--,na
87.58,283.0,0.0,3.16665e-08,--,na
87.58,283.25,0.0,3.11373e-08,--,na
87.58,283.5,0.0,3.13763e-08,--,na
87.58,283.75,0.0,3.124705e-08,--,na
87.58,284.0,0.0,3.216705e-08,--,na
87.58,284.25,0.0,3.2154e-08,--,na
87.58,284.5,0.0,3.20107e-08,--,na
87.58,284.75,0.0,3.2768e-08,--,na
87.58,285.0,0.0,3.23299e-08,--,na
87.58,285.25,0.0,3.23869e-08,--,na
87.58,285.5,0.0,3.21147e-08,--,na
87.58,285.75,0.0,3.30516e-08,--,na
87.58,286.0,0.0,3.34068e-08,--,na
87.58,286.25,0.0,3.35633e-08,--,na
87.58,286.5,0.0,3.31218e-08,--,na
87.58,286.75,0.0,3.393905e-08,--,na
87.58,287.0,0.0,3.4446500000000003e-08,--,na
87.58,287.25,0.0,3.48117e-08,--,na
87.58,287.5,0.0,3.52875e-08,--,na
87.58,287.75,0.0,3.512845e-08,--,na
87.58,288.0,0.0,3.582845e-08,--,na
87.58,288.25,0.0,3.66115e-08,--,na
87.58,288.5,0.0,3.63606e-08,--,na
87.58,288.75,0.0,3.6874500000000004e-08,--,na
87.58,289.0,0.0,3.6952899999999995e-08,--,na
87.58,289.25,0.0,3.71485e-08,--,na
87.58,289.5,0.0,3.83547e-08,--,na
87.58,289.75,0.0,3.86374e-08,--,na
87.58,290.0,0.0,3.8379249999999996e-08,--,na
87.58,290.25,0.0,3.91074e-08,--,na
87.58,290.5,0.0,3.99319e-08,--,na
87.58,290.75,0.0,4.01416e-08,--,na
87.58,291.0,0.0,3.996475e-08,--,na
87.58,291.25,0.0,4.0749150000000005e-08,--,na
87.58,291.5,0.0,4.0502e-08,--,na
87.58,291.75,0.0,4.1594149999999997e-08,--,na
87.58,292.0,0.0,4.26036e-08,--,na
87.58,292.25,0.0,4.165785e-08,--,na
87.58,292.5,0.0,4.269e-08,--,na
87.58,292.75,0.0,4.1979499999999996e-08,--,na
87.58,293.0,0.0,4.302235e-08,--,na
87.58,293.25,0.0,4.38378e-08,--,na
87.58,293.5,0.0,4.31593e-08,--,na
87.58,293.75,0.0,4.3274e-08,--,na
87.58,294.0,0.0,4.30089e-08,--,na
87.58,294.25,0.0,4.41561e-08,--,na
87.58,294.5,0.0,4.36501e-08,--,na
87.58,294.75,0.0,4.3548049999999997e-08,--,na
87.58,295.0,0.0,4.41507e-08,--,na
87.58,295.25,0.0,4.37763e-08,--,na
87.58,295.5,0.0,4.4051e-08,--,na
87.58,295.75,0.0,4.37025e-08,--,na
87.58,296.0,0.0,4.3718900000000004e-08,--,na
87.58,296.25,0.0,4.40002e-08,--,na
87.58,296.5,0.0,4.3068450000000003e-08,--,na
87.58,296.75,0.0,4.26397e-08,--,na
87.58,297.0,0.0,4.357765e-08,--,na
87.58,297.25,0.0,4.36567e-08,--,na
87.58,297.5,0.0,4.25172e-08,--,na
87.58,297.75,0.0,4.3309e-08,--,na
87.58,298.0,0.0,4.2168e-08,--,na
87.58,298.25,0.0,4.29464e-08,--,na
87.58,298.5,0.0,4.31365e-08,--,na
87.58,298.75,0.0,4.19663e-08,--,na
87.58,299.0,0.0,4.203945e-08,--,na
87.58,299.25,0.0,4.14465e-08,--,na
87.58,299.5,0.0,4.08498e-08,--,na
87.58,299.75,0.0,4.11282e-08,--,na
87.58,300.0,0.0,4.12135e-08,--,na
87.58,300.25,0.0,4.07756e-08,--,na
87.58,300.5,0.0,4.01543e-08,--,na
87.58,300.75,0.0,4.07989e-08,--,na
87.58,301.0,0.0,3.99309e-08,--,na
87.58,301.25,0.0,3.87773e-08,--,na
87.58,301.5,0.0,3.8737e-08,--,na
87.58,301.75,0.0,3.9026900000000004e-08,--,na
87.58,302.0,0.0,3.84272e-08,--,na
87.58,302.25,0.0,3.88169e-08,--,na
87.58,302.5,0.0,3.78348e-08,--,na
87.58,302.75,0.0,3.7903449999999997e-08,--,na
87.58,303.0,0.0,3.740395e-08,--,na
87.58,303.25,0.0,3.67154e-08,--,na
87.58,303.5,0.0,3.66221e-08,--,na
87.58,303.75,0.0,3.64548e-08,--,na
87.58,304.0,0.0,3.418725e-08,--,na
87.58,304.25,0.0,3.7642e-08,--,na
87.58,304.5,0.0,3.63003e-08,--,na
87.58,304.75,0.0,3.548825e-08,--,na
87.58,305.0,0.0,3.53573e-08,--,na
87.58,305.25,0.0,3.51046e-08,--,na
87.58,305.5,0.0,3.42301e-08,--,na
87.58,305.75,0.0,3.47505e-08,--,na
87.58,306.0,0.0,3.45041e-08,--,na
87.58,306.25,0.0,3.52829e-08,--,na
87.58,306.5,0.0,3.4423e-08,--,na
87.58,306.75,0.0,3.31149e-08,--,na
87.58,307.0,0.0,3.39672e-08,--,na
